,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2025-08-13,2970.812449963036,2978.9337774241835,2963.473728360306,2970.91015625,2148166,417.20001220703125,417.5,413.6000061035156,414.1000061035156,10874910,2385.0,2501.89990234375,2381.89990234375,2496.39990234375,5393999
2025-08-14,2968.757439673081,2990.1864106721328,2954.1779420022144,2957.30908203125,3342174,414.25,415.04998779296875,411.0,411.45001220703125,9580361,2500.0,2514.39990234375,2456.0,2482.0,2747105
2025-08-18,2980.988718063058,2983.434958599791,2938.815435653507,2946.44775390625,2945609,413.0,413.70001220703125,404.8500061035156,406.29998779296875,30950814,2520.0,2550.0,2487.0,2494.800048828125,3167818
2025-08-19,2946.4476070609903,2959.950901928915,2946.349900778797,2951.340087890625,2650784,406.3500061035156,409.3999938964844,404.5,409.1000061035156,16681331,2505.0,2532.0,2470.0,2491.5,3159563
2025-08-20,2946.1539583708727,3036.664852119672,2946.1539583708727,3031.96826171875,4952358,409.1000061035156,410.25,405.45001220703125,406.04998779296875,18188129,2505.0,2533.0,2485.10009765625,2523.0,2674274
2025-08-21,3062.693270119804,3062.693270119804,3016.801891436903,3035.882568359375,3230726,406.04998779296875,406.8500061035156,403.3500061035156,405.54998779296875,15028966,2524.0,2529.800048828125,2325.0,2332.199951171875,12151255
2025-08-22,3019.639270954844,3029.1306363096523,2984.4134077810354,2988.327392578125,1593791,406.0,406.5,397.5,398.29998779296875,13087624,2331.300048828125,2353.5,2292.199951171875,2332.800048828125,5910342
2025-08-25,3020.9115315912086,3084.220191422538,3010.9309175823823,3073.0654296875,3448370,399.0,400.54998779296875,396.25,399.3500061035156,10440286,2335.0,2342.89990234375,2286.10009765625,2290.800048828125,3982572
2025-08-26,3061.7145608480614,3094.0049349317896,3052.9080951888627,3089.30810546875,5522097,399.29998779296875,405.3999938964844,398.3999938964844,403.3500061035156,13715752,2282.0,2290.0,2212.0,2215.60009765625,5678257
2025-08-28,3077.370733980466,3078.838478368692,3020.1287028396528,3027.173828125,3116051,404.5,404.5,400.0,400.8999938964844,12471719,2218.0,2230.0,2170.0,2178.39990234375,4301677
2025-08-29,3026.4887537573413,3048.0156702082504,3011.028465982645,3018.3671875,2271789,402.0,410.45001220703125,401.8999938964844,409.75,25255050,2180.0,2184.0,2090.0,2096.199951171875,8153679
2025-09-01,3023.5531276055535,3063.7694152474464,3023.5531276055535,3045.667236328125,1246862,409.75,410.20001220703125,405.0,405.8500061035156,12268090,2130.0,2198.0,2107.60009765625,2180.39990234375,6021070
2025-09-02,3053.9847239556466,3087.1556510845603,3036.371791556432,3044.591064453125,2185229,406.54998779296875,407.8500061035156,404.45001220703125,406.75,19808255,2190.0,2252.0,2163.0,2194.199951171875,5015814
2025-09-03,3062.595272321678,3074.33722714916,3021.5963756053266,3030.89208984375,1799774,408.5,413.25,407.29998779296875,411.75,12936588,2210.0,2227.800048828125,2165.39990234375,2214.0,3276037
2025-09-04,3048.99413571954,3050.951128104469,3024.3360794475675,3029.130615234375,1481391,423.95001220703125,427.0,415.0,415.8999938964844,27274123,2239.0,2254.800048828125,2205.0,2219.5,3864879
2025-09-05,3030.5006621101975,3036.664997028233,2963.47367273015,2982.75,2802055,416.8999938964844,417.0,404.3999938964844,407.3500061035156,16000675,2229.0,2347.89990234375,2227.0,2319.60009765625,7981732
2025-09-08,2984.413214194218,2998.9927110613953,2951.144345576971,2954.079833984375,2626187,407.45001220703125,410.54998779296875,406.79998779296875,407.54998779296875,7419022,2329.0,2388.89990234375,2323.199951171875,2346.199951171875,3680062
2025-09-09,2966.898378981974,2994.19832699537,2965.62628616296,2983.826171875,2489301,408.5,410.95001220703125,407.3999938964844,410.04998779296875,8825896,2358.60009765625,2367.300048828125,2315.89990234375,2353.199951171875,2162565
2025-09-10,2990.675797260498,3055.550145422665,2987.740308555338,3043.123291015625,2079428,411.0,413.70001220703125,408.95001220703125,413.04998779296875,9252397,2365.0,2368.199951171875,2242.39990234375,2266.5,5226464
2025-09-11,3071.4996140027415,3071.4996140027415,3043.221168990462,3057.017822265625,2263446,413.04998779296875,416.70001220703125,412.45001220703125,415.04998779296875,8274406,2272.0,2280.0,2145.199951171875,2162.800048828125,9464950
2025-09-12,3076.3919302537256,3080.990814432397,3053.886518550216,3066.019775390625,1447167,415.3500061035156,417.04998779296875,412.8500061035156,413.75,7803379,2185.0,2223.0,2179.300048828125,2201.199951171875,4700718
2025-09-15,3066.607284819441,3066.607284819441,3029.4244268669395,3044.982421875,1732539,413.04998779296875,414.29998779296875,411.75,412.6499938964844,5707331,2218.0,2254.300048828125,2216.199951171875,2227.39990234375,3362642
2025-09-16,3060.736085121159,3082.26300132086,3042.242602669502,3078.055419921875,2573429,413.20001220703125,414.3500061035156,412.0,413.1000061035156,8239087,2235.0,2235.699951171875,2180.39990234375,2199.300048828125,3431716
2025-09-17,3084.2199854121977,3113.966173979194,3074.8263264485827,3104.57275390625,2418271,413.95001220703125,414.6000061035156,408.04998779296875,409.29998779296875,14113882,2209.300048828125,2230.0,2201.0,2209.800048828125,2575857
2025-09-18,3116.51048247651,3134.1234145595795,3093.4178759668794,3108.388916015625,2633138,411.3500061035156,413.04998779296875,410.1000061035156,411.54998779296875,15647808,2222.699951171875,2239.89990234375,2186.39990234375,2198.300048828125,3048170
2025-09-19,3101.8328935510035,3112.107103450778,3076.3919928468,3101.050048828125,4901694,411.54998779296875,412.6000061035156,408.95001220703125,410.6499938964844,19505321,2200.0,2212.0,2180.0,2182.60009765625,2777471
2025-09-22,3028.445731768582,3040.089740964508,2999.090845838676,3007.70166015625,3634901,410.6499938964844,411.0,406.04998779296875,406.95001220703125,8930779,2175.0,2196.0,2150.0,2156.199951171875,2789419
2025-09-23,3003.983542191669,3014.4534044791503,2986.3706093710016,2996.546875,3177741,407.1000061035156,408.1000061035156,402.1000061035156,403.20001220703125,14936357,2157.0,2160.0,2086.39990234375,2122.199951171875,4932424
2025-09-24,2984.4133369924134,2991.262810224855,2967.778901999341,2970.127197265625,1625714,403.20001220703125,404.6499938964844,400.70001220703125,401.0,12380865,2122.199951171875,2135.0,2060.0,2076.39990234375,4081837
2025-09-25,2957.015390749667,2964.4520571099356,2887.5421635017433,2893.804443359375,4974361,401.45001220703125,403.0,398.0,400.1000061035156,22006368,2070.0,2095.0,2040.0,2043.300048828125,5087377
2025-09-26,2877.7574418213358,2891.260737711385,2829.126226471788,2836.758544921875,3934636,400.1000061035156,405.8999938964844,399.79998779296875,405.1000061035156,14414044,2042.9000244140625,2084.89990234375,2021.5,2043.199951171875,4532697
2025-09-29,2853.2947314486933,2866.3087778304835,2831.7678164651984,2833.82275390625,3110035,406.8999938964844,408.0,403.20001220703125,407.25,19717660,2055.0,2121.0,2047.9000244140625,2097.39990234375,4448256
2025-09-30,2848.402439766557,2852.610021207006,2823.0594837288886,2826.288330078125,2253458,406.75,406.75,400.3999938964844,401.54998779296875,9465490,2105.0,2108.89990234375,2035.0999755859375,2040.199951171875,3613387
2025-10-01,2828.8326264436423,2861.9058470940704,2804.957413772581,2851.53369140625,1952902,402.3500061035156,406.0,399.75,405.6000061035156,17643039,2048.0,2085.0,2038.0,2081.39990234375,3715436
2025-10-03,2861.1229086009284,2861.1229086009284,2828.9304789544044,2839.498046875,2899519,404.8999938964844,405.5,402.29998779296875,404.29998779296875,16987141,2080.89990234375,2099.89990234375,2050.0,2093.39990234375,2827421
2025-10-06,2839.5959635916415,2929.22631078988,2833.3336834873367,2924.137939453125,2112774,403.0,403.8999938964844,399.79998779296875,400.75,13989077,2103.699951171875,2223.800048828125,2102.0,2217.89990234375,8546614
2025-10-07,2930.5959216848555,2939.891634958981,2891.9453243871753,2909.75390625,3062943,402.5,402.6000061035156,399.5,399.79998779296875,12298968,2237.0,2266.39990234375,2180.0,2231.199951171875,5976759
2025-10-08,2911.0263039913752,2977.5640480826064,2904.176830334925,2962.103759765625,4121889,400.0,401.75,398.0,399.75,8402463,2227.0,2264.300048828125,2210.0,2244.199951171875,3860482
2025-10-09,2968.757519004287,3000.069397912704,2955.0585719818546,2995.86181640625,3211304,399.0,401.3999938964844,398.95001220703125,399.8999938964844,15656267,2244.199951171875,2338.0,2230.0,2330.199951171875,7865924
2025-10-10,2984.413250266025,3003.983173218589,2942.239970746985,2963.179931640625,8817365,400.45001220703125,403.8500061035156,399.5,402.79998779296875,15085738,2335.0,2410.0,2332.60009765625,2385.0,7275253
2025-10-13,2961.9079637241057,2970.225181329542,2933.7272257063764,2942.53369140625,2866865,400.0,400.95001220703125,398.54998779296875,399.25,9508594,2375.0,2505.0,2355.0,2476.0,8770554
2025-10-14,2956.0370052457697,2962.1036338769445,2891.9455044700007,2896.642333984375,3611416,400.0,400.8500061035156,396.20001220703125,396.79998779296875,10291102,2501.0,2556.800048828125,2428.5,2448.300048828125,8984969
2025-10-15,2917.954894078994,2926.499513769408,2898.31197994854,2916.7763671875,4282226,398.0,400.8500061035156,397.25,399.8999938964844,16043867,2460.0,2476.300048828125,2435.60009765625,2456.300048828125,3210878
2025-10-16,2916.87439174088,2921.883430677564,2890.553079047838,2917.66015625,3251495,401.0,406.0,399.54998779296875,405.1499938964844,22962049,2468.800048828125,2567.10009765625,2462.0,2509.199951171875,9183672
2025-10-17,2916.972551528368,2935.4369375213087,2902.6331292681275,2909.311767578125,4374683,405.3500061035156,413.8500061035156,405.25,412.1499938964844,21071344,2512.0,2538.0,2461.800048828125,2485.60009765625,3965773
2025-10-20,2932.1958010354274,2969.0262624451843,2925.320781572273,2961.365478515625,3133039,412.54998779296875,414.8500061035156,411.29998779296875,413.04998779296875,13083621,2503.199951171875,2526.800048828125,2490.0,2494.10009765625,2528250
2025-10-21,2976.981832168517,2977.669286180243,2942.508423286113,2953.017333984375,310644,413.5,413.95001220703125,412.3500061035156,412.8500061035156,1142130,2506.5,2519.0,2477.0,2487.800048828125,946624
2025-10-23,3000.4550745732363,3042.687339125331,2981.892616996725,3018.330078125,5564758,416.0,420.45001220703125,413.54998779296875,415.95001220703125,24305990,2499.0,2533.699951171875,2481.0,2487.5,3296837
2025-10-24,3025.0086400055093,3034.8300966289034,3003.6961270890743,3008.508544921875,2684318,415.95001220703125,417.95001220703125,413.45001220703125,416.79998779296875,14935678,2492.89990234375,2506.699951171875,2466.199951171875,2475.0,2121602
2025-10-27,3011.7496607245316,3038.9550474990237,3005.5620951218402,3029.821044921875,1946312,417.0,422.70001220703125,416.6000061035156,420.6499938964844,11603679,2482.800048828125,2515.0,2462.0,2510.199951171875,2544807
2025-10-28,3021.0801556355614,3035.0265765381446,2985.919291823652,3003.30322265625,3470737,420.5,421.6499938964844,415.8999938964844,417.8999938964844,17163147,2511.0,2513.199951171875,2405.0,2419.699951171875,5690046
2025-10-29,3003.3032409472494,3021.080174034828,2991.714113509379,3003.0087890625,2895420,418.20001220703125,422.20001220703125,416.04998779296875,421.6000061035156,11470661,2424.89990234375,2454.0,2410.0,2447.300048828125,2308131
2025-10-30,2994.6603471523654,3009.0978400091353,2978.6513253692647,2981.106689453125,2241536,421.6000061035156,421.70001220703125,416.1499938964844,418.75,12938674,2459.0,2471.199951171875,2437.199951171875,2442.800048828125,1965445
2025-10-31,2980.8120174669925,3012.6334402910475,2971.088871543434,3003.4013671875,1868085,420.5,426.3999938964844,418.20001220703125,420.3500061035156,18599864,2444.0,2493.89990234375,2326.10009765625,2479.0,7814555
2025-11-03,2992.499451583931,3003.4013640895914,2956.2583734171585,2962.93701171875,2194877,419.95001220703125,421.6499938964844,413.29998779296875,413.95001220703125,7635440,2489.0,2577.0,2485.5,2548.300048828125,8123038
2025-11-04,2965.6872390451917,2975.214004338424,2922.8655907942766,2936.81201171875,2670720,414.0,414.5,408.3500061035156,408.8999938964844,10085404,2555.0,2555.0,2489.0,2496.60009765625,3164089
2025-11-06,2936.7138956519902,2970.0085383136757,2936.61558517126,2957.142333984375,2542721,410.0,413.29998779296875,406.54998779296875,407.5,10095563,2495.0,2495.699951171875,2429.89990234375,2455.5,2859627
2025-11-07,2947.419237380036,2950.3656744717186,2907.6423366423182,2938.383544921875,1830520,406.04998779296875,409.1000061035156,403.1000061035156,404.04998779296875,8411611,2450.0,2718.699951171875,2443.199951171875,2678.300048828125,20297200
2025-11-10,2939.5619693268272,2993.4816703122747,2938.579823663838,2971.18701171875,1556656,404.04998779296875,407.1000061035156,403.6499938964844,405.54998779296875,6650003,2690.0,2705.0,2617.39990234375,2625.300048828125,6140807
2025-11-11,2990.633609021809,3001.142519888641,2964.1156755427983,2992.597900390625,2806868,406.0,408.04998779296875,404.6000061035156,406.8500061035156,12005318,2638.39990234375,2664.800048828125,2602.5,2644.199951171875,4346693
2025-11-12,3005.3656835637266,3080.4015151753365,3002.51755709654,3075.8837890625,4460315,408.0,408.1000061035156,405.54998779296875,407.0,7987236,2770.0,2818.0,2732.10009765625,2775.39990234375,15966772
2025-11-13,3075.8838537295965,3075.9819244274895,3046.61586484088,3050.249755859375,1740435,407.0,407.5,404.5,405.70001220703125,6617185,2788.39990234375,2833.0,2748.0,2760.199951171875,5273807
2025-11-14,3034.830102963518,3057.517763723578,3022.356900982103,3050.54443359375,2210794,404.70001220703125,408.75,400.1000061035156,408.1499938964844,64020258,2741.0,2834.0,2740.300048828125,2827.60009765625,5787981
2025-11-17,3050.544457369475,3067.7320066302495,3031.4909272444793,3046.812255859375,2232853,409.75,412.0,406.0,407.1000061035156,7855399,2836.5,2836.5,2795.5,2811.89990234375,3818270
2025-11-18,3046.6158078736476,3049.5622448251693,3023.0443122614724,3031.98193359375,2548350,408.25,409.79998779296875,404.54998779296875,405.8500061035156,7661681,2811.60009765625,2872.5,2787.89990234375,2834.10009765625,5402562
2025-11-19,3041.705020306013,3098.6694669245953,3028.4460542827223,3091.499755859375,3151053,404.8500061035156,405.54998779296875,402.79998779296875,403.54998779296875,7882450,2832.0,2914.60009765625,2825.0,2898.300048828125,6111316
2025-11-20,3091.794673762747,3108.0000778660146,3082.0715272134535,3088.65185546875,2700767,403.54998779296875,407.0,403.25,405.45001220703125,6693410,2923.89990234375,2960.0,2887.5,2895.5,6301559
2025-11-21,3088.6516518716926,3113.4016740052466,3079.2229578295533,3094.34814453125,4177037,405.0,408.5,404.70001220703125,407.8500061035156,5808131,2894.0,2915.0,2850.0,2858.300048828125,3734399
2025-11-24,3101.616062202543,3122.1428110333977,3075.0981288018247,3085.115966796875,6703764,408.3999938964844,408.79998779296875,402.8500061035156,403.54998779296875,11037491,2865.0,2879.0,2798.0,2802.199951171875,3100243
2025-11-25,3089.142887490615,3093.562543096727,3059.3838251197944,3063.5087890625,2737920,403.54998779296875,404.5,400.1000061035156,400.79998779296875,8199785,2802.0,2854.800048828125,2795.0,2840.60009765625,2951872
2025-11-26,3063.115986297256,3121.2589624366606,3061.348076121797,3106.428466796875,2508527,401.0,403.95001220703125,400.95001220703125,402.29998779296875,11443953,2840.60009765625,2906.800048828125,2828.800048828125,2886.699951171875,3135392
2025-11-27,3123.223169867727,3123.223169867727,3069.205159068128,3080.59814453125,2836233,403.5,405.95001220703125,402.1000061035156,404.29998779296875,8679529,2896.0,2936.699951171875,2878.0,2929.10009765625,3823914
2025-11-28,3083.937297684263,3091.1070087848907,3069.205113141185,3081.48193359375,1616690,404.29998779296875,405.0,402.5,404.25,6883500,2940.0,2942.300048828125,2896.10009765625,2902.39990234375,2525089
2025-12-01,3081.8747335418534,3097.687374390369,3066.4550948216056,3077.455078125,1747647,402.79998779296875,405.5,398.20001220703125,404.25,13442658,2919.0,2951.0,2875.5,2886.60009765625,3185450
2025-12-02,3075.0980746626374,3087.8659682974553,3064.6872347092776,3079.714111328125,2512003,404.25,405.5,400.5,400.95001220703125,8093808,2885.0,2892.0,2833.0,2843.199951171875,2453858
2025-12-03,3083.9373188138757,3154.5534946281955,3082.9551731709416,3123.22314453125,3952112,401.70001220703125,402.20001220703125,398.8500061035156,400.5,10772192,2840.0,2849.0,2734.89990234375,2751.10009765625,3311445
2025-12-04,3136.9731988901626,3191.9733551637537,3130.4909417024,3171.544677734375,5025905,400.1000061035156,403.54998779296875,399.04998779296875,403.04998779296875,8057989,2753.199951171875,2798.0,2743.0,2765.0,2898317
2025-12-05,3172.330486734928,3213.187842167148,3164.866083794654,3180.384033203125,5244013,403.04998779296875,405.3500061035156,402.0,404.95001220703125,4419747,2765.0,2822.89990234375,2742.699951171875,2815.89990234375,3138758
2025-12-08,3185.0983021118977,3201.6964674714213,3151.3125880977464,3178.71435546875,2544725,404.95001220703125,405.25,400.54998779296875,402.29998779296875,6056866,2820.0,2915.0,2785.10009765625,2798.800048828125,5899411
2025-12-09,3172.330579931189,3175.964471029267,3124.401822284255,3151.01806640625,2734893,402.0,404.5,400.0,401.04998779296875,9426717,2795.0,2795.0,2630.0,2715.800048828125,7832840
2025-12-10,3167.41989738469,3167.41989738469,3121.357359750894,3132.259033203125,1386849,401.1000061035156,404.3999938964844,401.0,403.1499938964844,6969146,2715.800048828125,2718.5,2575.0,2581.699951171875,4918417
2025-12-11,3147.7768486239356,3151.1160479641035,3096.8035846478047,3134.91064453125,1914362,403.1499938964844,404.0,401.1000061035156,402.8999938964844,6980147,2595.0,2706.699951171875,2585.0,2698.800048828125,5536101
2025-12-12,3140.607031689688,3165.4553640739014,3128.8212841349605,3163.0,1146554,402.8999938964844,404.0,399.8500061035156,400.1000061035156,12407516,2715.39990234375,2743.699951171875,2680.0,2735.0,3813800
2025-12-15,3153.7680172761306,3180.384020730158,3140.2143592438706,3172.52685546875,1562190,400.1000061035156,403.3500061035156,399.5,402.29998779296875,7756564,2715.0,2733.0,2630.39990234375,2648.89990234375,3952118
2025-12-16,3162.509118995985,3162.509118995985,3134.1252044928165,3147.875244140625,1734623,401.3999938964844,405.75,401.04998779296875,401.70001220703125,12347384,2648.89990234375,2648.89990234375,2571.0,2605.89990234375,5246754
2025-12-17,3143.3572206041695,3179.107227122374,3143.3572206041695,3160.348388671875,1376350,401.0,403.1000061035156,399.1000061035156,399.79998779296875,8087490,2615.0,2673.0,2611.0,2630.5,4201851
2025-12-18,3170.366292342023,3229.09865265339,3163.4912725011322,3222.2236328125,2307422,400.0,401.95001220703125,399.8500061035156,400.3999938964844,7227668,2638.0,2702.0,2630.0,2682.89990234375,4500860
2025-12-19,3240.09857605464,3258.661033366418,3220.259281411304,3223.402099609375,3902511,400.25,402.6499938964844,400.25,401.04998779296875,10654835,2699.0,2737.0,2680.0,2684.800048828125,3867770
2025-12-22,3250.9022578364156,3269.170263717588,3232.2414895890165,3265.5361328125,2632816,401.6000061035156,403.6499938964844,401.20001220703125,402.70001220703125,6847871,2698.199951171875,2784.199951171875,2674.199951171875,2775.5,4928746
2025-12-23,3260.625245626059,3260.625245626059,3234.6966963938,3250.902099609375,2365420,402.5,408.8999938964844,401.79998779296875,407.3500061035156,10081997,2778.699951171875,2800.0,2715.0,2737.5,3825412
2025-12-24,3245.107580613968,3267.696930860065,3237.2504153109776,3259.741455078125,1367708,407.95001220703125,409.5,405.6499938964844,406.6000061035156,5777430,2739.10009765625,2749.0,2665.199951171875,2670.89990234375,3419371
2025-12-26,3253.9468611908032,3260.7235702886815,3213.384197736604,3221.437744140625,1176664,406.5,407.1499938964844,403.8500061035156,404.1499938964844,3152453,2671.39990234375,2689.300048828125,2636.0,2649.0,2791648
2025-12-29,3221.437683809396,3229.294848891858,3184.9999848268185,3193.446533203125,2079473,404.1000061035156,404.79998779296875,401.45001220703125,402.6000061035156,6647710,2650.0,2668.60009765625,2621.0,2628.300048828125,2577976
2025-12-30,3191.973384551631,3209.160933545371,3181.6608551553877,3188.83056640625,2807593,403.0,403.45001220703125,400.29998779296875,400.6000061035156,12340527,2628.300048828125,2629.699951171875,2570.199951171875,2581.0,3829439
2025-12-31,3182.151893056932,3188.0447669329633,3141.392848747715,3148.955322265625,3362634,401.1000061035156,403.75,400.8500061035156,403.0,9945109,2595.0,2651.89990234375,2595.0,2632.199951171875,2415713
2026-01-01,3157.59834501185,3176.3574233163417,3141.0982497161094,3169.77685546875,1255735,402.70001220703125,402.70001220703125,362.70001220703125,363.8500061035156,282626710,2640.89990234375,2650.5,2603.0,2628.0,1665389
2026-01-02,3176.2591039024273,3196.196709004467,3162.017991655493,3192.660888671875,1184324,360.0,360.0,345.25,350.04998779296875,118790358,2639.0,2672.0,2621.0,2666.5,2215206
2026-01-05,3182.642968809425,3189.026915514335,3134.026759287417,3158.6787109375,2341703,350.20001220703125,353.95001220703125,346.04998779296875,349.70001220703125,48358124,2660.0,2702.39990234375,2614.60009765625,2673.89990234375,3555815
2026-01-06,3152.6876022111082,3204.9377039238207,3147.7768738587542,3197.669921875,2912325,350.25,350.70001220703125,337.75,342.45001220703125,72582738,2675.0,2723.89990234375,2670.0,2706.300048828125,3112131
2026-01-07,3185.0000101265678,3241.6700055592964,3165.651788913644,3236.75927734375,1989442,343.0,344.54998779296875,339.29998779296875,341.25,29440734,2702.39990234375,2757.89990234375,2685.0,2744.89990234375,2801518
2026-01-08,3228.2143763788763,3228.2143763788763,3125.1873956711997,3146.6962890625,4159336,341.5,345.1499938964844,339.04998779296875,340.8999938964844,36706319,2744.89990234375,2787.0,2686.39990234375,2694.0,3713035
2026-01-09,3134.0267606372377,3172.0357492326657,3134.0267606372377,3150.52685546875,1938673,340.8999938964844,341.0,336.1000061035156,337.1499938964844,35193201,2680.0,2735.0,2643.0,2669.5,3708787
2026-01-12,3145.8126491306843,3193.937788002805,3117.6251157476318,3181.75927734375,2228342,338.25,339.5,335.79998779296875,338.3999938964844,16156143,2700.0,2800.0,2685.0,2790.60009765625,7690160
2026-01-13,3187.0627488471305,3221.437847833155,3153.1787227037635,3209.652099609375,5645341,339.0,339.5,333.70001220703125,334.70001220703125,24922339,2820.0,2873.699951171875,2804.0,2832.0,6665428
2026-01-14,3201.7948316366483,3201.7948316366483,3126.1696162881753,3135.5,3539511,336.0,336.0,333.45001220703125,334.75,14913422,2830.800048828125,2865.0,2797.0,2836.800048828125,3844640
2026-01-15,3135.5,3135.5,3135.5,3135.5,0,334.75,334.75,334.75,334.75,0,2836.800048828125,2836.800048828125,2836.800048828125,2836.800048828125,0
2026-01-16,3219.39990234375,3221.89990234375,3171.0,3206.699951171875,4293470,337.5,337.5,328.54998779296875,329.20001220703125,30526898,2851.0,2900.0,2793.0,2808.699951171875,4746376
2026-01-19,3188.0,3220.0,3152.10009765625,3163.60009765625,3387562,330.0,334.6499938964844,327.29998779296875,333.20001220703125,15507440,2800.0,2800.0,2716.5,2726.699951171875,3193820
2026-01-20,3151.60009765625,3160.0,3091.10009765625,3102.300048828125,4499273,334.04998779296875,334.5,325.5,326.29998779296875,18771011,2732.0,2732.0,2640.0,2653.39990234375,3480325
2026-01-21,3100.0,3138.5,3082.0,3122.60009765625,2015150,326.0,329.29998779296875,324.3500061035156,324.75,14177965,2638.699951171875,2679.0,2597.0,2628.800048828125,3743082
2026-01-22,3150.0,3160.0,3122.300048828125,3150.39990234375,2269827,326.1000061035156,328.70001220703125,321.04998779296875,324.8500061035156,18622852,2678.699951171875,2726.10009765625,2661.10009765625,2708.60009765625,3689628
2026-01-23,3190.300048828125,3194.5,3152.0,3162.5,2068857,325.54998779296875,326.3999938964844,322.70001220703125,323.3999938964844,11950089,2722.0,2742.0,2677.89990234375,2685.39990234375,2160443
2026-01-27,3175.0,3175.0,3130.0,3158.0,4279874,323.6000061035156,324.70001220703125,317.8500061035156,318.6499938964844,47847784,2699.39990234375,2774.60009765625,2653.0,2761.199951171875,4092141
2026-01-28,3176.0,3205.199951171875,3170.60009765625,3200.10009765625,2751234,319.95001220703125,323.70001220703125,319.3500061035156,321.1499938964844,28400238,2768.89990234375,2830.0,2768.199951171875,2821.5,3409615
2026-01-29,3200.10009765625,3200.10009765625,3125.60009765625,3133.0,784635,322.6000061035156,322.6000061035156,318.04998779296875,318.8999938964844,6454171,2828.800048828125,2859.5,2805.0,2813.800048828125,1943643
