,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,691.182918802657,697.2892636445985,688.2080160085029,690.5789794921875,18282382,1909.3751706933433,1910.3220484811402,1880.835790746519,1885.7000732421875,2843893,653.0432166470738,668.080395977763,648.7468796954483,664.686279296875,36952038,607.4710726189669,614.0066076489296,604.2980573544421,609.033935546875,7451568,521.7009823159947,528.1327440329308,520.3468961479856,520.9271850585938,7901800
2020-01-14,688.9238120878065,693.3973351908096,680.8043754201078,684.181884765625,15816535,1889.7031004168168,1919.6629000364817,1889.7031004168168,1899.9478759765625,2948452,661.592888406991,667.607759691393,659.2299032595474,666.49072265625,11414418,610.4547343969623,612.1359943771557,605.0084741599063,610.6915283203125,7886290,518.6059338971962,521.2656994431668,516.6232113875967,519.9599609375,13939440
2020-01-15,687.067237525864,688.8789956511123,679.19380913835,681.698974609375,15817859,1905.1992943064988,1920.6957187518296,1889.0140978490783,1917.1658935546875,2620681,664.9439518924611,664.9439518924611,654.8905668506321,659.5305786132812,6047430,609.2233033667563,609.9573297049485,603.3981508197825,608.205078125,11787448,517.542040984465,519.3313733942234,513.2381035580961,518.025634765625,12353176
2020-01-16,684.0028644434916,690.4223472080394,683.5554644082378,687.9842529296875,12847975,1917.2089917823173,1936.192153869222,1906.9211297555921,1927.410888671875,3117214,662.237344054906,663.7840147652558,653.2579899356449,659.0580444335938,5740586,607.163288419645,611.4018762888768,605.8845666176381,609.8153686523438,7150400,516.381481618543,522.2813023468906,515.7044384941968,519.5248413085938,11249232
2020-01-17,694.9630411899628,709.0322829800654,694.8288390890643,707.2652587890625,29463471,1929.0892286719943,1940.108948105582,1905.1989124405327,1910.4505615234375,3281059,662.2373957058855,664.1277944750946,654.9765756863783,659.7884521484375,3762957,607.0211887708494,608.513001967246,602.3563603023184,605.3162841796875,16918814,516.9617845691237,520.3469412501189,513.1897292258928,514.5921630859375,18312609
2020-01-20,719.7910841112327,719.7910841112327,682.8397004859988,685.50146484375,32545850,1889.6168015512435,1930.3380056865112,1856.2995291437408,1868.4815673828125,5817599,663.0106155562338,665.4166059085701,655.5779850146992,660.303955078125,3887680,617.9609835885461,617.9609835885461,593.1686756533786,594.3052978515625,22178450,515.5109585983402,526.1500215337655,513.5765835191719,517.3002319335938,19159996
2020-01-21,683.8239219068291,691.5407512237331,680.8713564368783,686.1948852539062,18922720,1868.137262648226,1882.4284959453314,1857.8924867361231,1869.0843505859375,1902980,660.3039963649677,662.0654839187372,653.687627373367,655.1913452148438,4448374,591.9848038717975,591.9848038717975,586.4911964540704,589.3090209960938,14984804,515.462618931207,522.5230762719374,512.8028531565697,513.6249389648438,13477994
2020-01-22,690.7131763493682,691.9433921150559,684.9423069375898,685.9488525390625,10322817,1877.650324377712,1902.6167890301438,1871.3656205491461,1899.9478759765625,1773686,660.3039604629397,668.5099526054332,658.1987451102337,661.8076782226562,9733935,591.0612951746068,594.3527073618872,584.5968099426914,587.6514282226562,18368310,514.0601963853084,517.3970053273182,503.66292994854064,505.6940002441406,17527408
2020-01-23,687.3580618125278,689.796156393504,680.2899048582964,683.0411376953125,11247739,1906.7651408810502,1913.6248971627447,1884.2442089936062,1890.5,2069866,667.7366204578454,674.95448700041,667.3929449935188,673.96630859375,12528017,587.2489478379233,590.493013124663,582.9866570874867,589.5458374023438,11508920,504.29161786810863,512.8512041691279,500.0843165587117,510.3848876953125,17061293
2020-01-24,683.1082008428737,687.2909825261135,679.3280852091012,680.670166015625,14628445,1890.4994327121674,1890.4994327121674,1872.422401429644,1883.9847412109375,1319430,666.5766809756518,675.8138054622625,664.7292351001217,672.591552734375,7540490,590.0904267767455,593.8791293563715,586.8226592396154,589.4037475585938,11831756,511.88402956783887,519.7666320017483,509.7078575007106,516.3330688476562,17851868
2020-01-27,677.6953416584748,681.9675321844695,673.2664924006061,673.9598999023438,13387750,1889.4207430501624,1892.6564958676415,1868.1079599578986,1871.775146484375,1549101,669.4122006803074,674.3529878110744,665.4166390766485,668.5958862304688,3741610,584.8810010611223,584.8810010611223,573.8700834298097,574.5567626953125,18888552,520.8305054562987,527.1172246493645,514.0601924791509,519.6215209960938,38149166
2020-01-28,674.8768456496997,675.5031818296184,654.7459935025485,658.3919067382812,24532236,1875.8737857532556,1887.7813983745964,1856.8907023647682,1884.2867431640625,1743024,671.0876893188163,671.7750925959823,663.354284448305,668.5098876953125,5121009,577.2088623646235,581.4711527758164,574.5804268199824,579.2926025390625,13412158,520.4436215319593,522.861590520739,507.24154627268985,510.8684997558594,24009224
2020-01-29,659.4208095162297,668.5244541677285,654.9472866809749,662.0155029296875,24746565,1885.3653633520757,1887.0479127340807,1855.1650028407153,1859.13427734375,2306761,675.8996553584789,681.2271232506934,673.8803981274411,678.5634155273438,6832757,580.2871913795456,588.1960850182678,578.8427253732511,585.2835083007812,13788350,514.1086360850838,517.2519962687874,508.0637126548847,509.321044921875,16400827
2020-01-30,661.6352849574768,661.9484232186644,644.1885326054595,645.8660888671875,22402689,1863.793334288038,1868.107670710001,1833.5929793342966,1844.680908203125,2098567,678.5634230837039,678.5634230837039,668.5099848025825,670.8300170898438,3859680,586.7516319136959,586.7516319136959,576.4510963819321,580.6423950195312,12111984,510.3365519547016,516.4298219231634,506.9513954130622,514.7372436523438,14319317
2020-01-31,650.0040116804691,650.1158766250334,629.5152871221561,631.5059814453125,34750310,1846.0183776890453,1850.2897397237982,1787.5161381966818,1793.9444580078125,3287223,670.7011441328964,674.4819415896598,663.0106905794573,666.74853515625,6092028,583.1996731083684,586.2070018867788,577.8955128734751,580.7607421875,11178268,512.6094336555489,515.2691995848936,505.25883142742913,508.4021911621094,16292578
2020-02-03,612.8290505582687,626.2720164126083,609.7646795449248,619.8077392578125,30712290,1856.8903974063614,1893.7347883453833,1806.1537589138102,1814.178466796875,4728073,671.9470147414929,679.6374674069847,656.9098373016258,659.4017333984375,6416745,566.8846145462204,567.3344998460584,557.744346592457,564.8955688476562,13077010,487.4625401825147,502.11545562836,485.5281650230603,498.633544921875,22531888
2020-02-04,626.2942886767648,640.8332667548419,625.310139999637,638.1044311523438,25383901,1837.0446722614088,1843.6887090284197,1800.4591792106855,1818.708740234375,3509339,661.7217595518065,678.7352948915391,661.7217595518065,676.9737548828125,5771311,567.3582188812532,584.4073807174176,567.3582188812532,582.4183349609375,20897704,502.93756418436715,517.1068864806173,499.69750925885074,513.3831787109375,17781475
2020-02-05,641.9069587229454,649.9145900708021,639.8491930659694,647.990966796875,18472100,1824.9647212795696,1860.9462530846536,1815.7320813703093,1852.188232421875,2439322,671.087734255625,675.3840705824857,665.4165912823738,674.1381225585938,6310409,584.8335688880729,591.0375573266558,581.234313274247,589.4510498046875,18020682,511.6906636605904,522.6682799638199,508.45060833431387,521.410888671875,18782476
2020-02-06,650.4961469348968,656.26695662953,644.2332031533095,652.1513061523438,15538577,1850.85042141743,1876.0461053017345,1825.395835202132,1836.4837646484375,2640065,673.9662506855775,676.0714659500686,661.6357865507899,662.7957763671875,7341622,589.4510640616896,591.3690599560683,585.9228002816666,587.1541748046875,11827550,522.6198118501611,529.051633197627,518.6543661832312,523.8287963867188,15296851
2020-02-07,649.1094039600182,649.7133433335028,638.9544787429636,641.3478393554688,12209212,1845.6737979426848,1856.0282091513395,1828.4164459282606,1843.559814453125,2083442,666.7484574140747,669.2403010625379,662.4950738825356,667.908447265625,2853344,590.0904283388669,590.5640161625739,583.270752115284,588.290771484375,6815448,523.2001223399084,523.9738605813478,517.590446298918,518.8477783203125,8297149
2020-02-10,638.8202476362594,646.6489428047836,630.9692153123326,642.2201538085938,15142476,1847.3124321282573,1869.8333518720383,1828.4157234041759,1865.475830078125,2383032,665.0729014093579,668.5099706672875,661.4210153228079,664.385498046875,3827682,588.6459526743174,588.6459526743174,580.6423648340666,587.3909912109375,9219834,520.9756029096975,524.4574545134066,513.0930006811658,516.4298095703125,12536053
2020-02-11,647.4987907400189,655.9090270916164,646.4475111960692,649.8921508789062,13999816,1866.3822443750944,1876.5641221446606,1853.0941702653001,1858.0986328125,1335820,669.3692970632507,669.4552028240754,660.9484871271686,664.686279296875,4312817,588.8118029491535,594.3527577254539,586.3254667116565,587.5330810546875,11613520,520.0567670384937,526.9237751572385,519.8633177184352,522.0394897460938,11243552
2020-02-12,651.4132707150139,659.7787743619559,650.8987994375913,657.7432861328125,13533565,1856.1141974145087,1885.3653187824807,1855.1649589850497,1873.0694580078125,1620407,666.6195838242222,673.021135918938,666.0180862043903,671.1307373046875,2948825,589.7115734966399,593.3582346641225,589.1669937125963,591.51123046875,6297930,527.8909058887191,532.6301480738938,524.8926483641803,531.2760620117188,14026335
2020-02-13,661.0760000110254,661.0760000110254,654.2985851368666,659.4655151367188,13565659,1874.9675807681836,1895.719582830775,1873.285031554671,1891.362060546875,1645948,674.5248286932491,682.2582343725347,672.1188907487963,680.7545166015625,4387430,596.6733008644125,596.6733008644125,584.2179181807978,587.9119262695312,9112140,530.9859746626256,530.9859746626256,520.3469114180193,523.2484741210938,9227235
2020-02-14,660.8523004641426,671.6782343336056,650.0487037471439,665.482421875,21227841,1887.953498151173,1908.6623116592298,1873.2847552496328,1884.674560546875,1500115,682.6878429565338,686.7264095965432,674.1810760434396,675.770751953125,5321680,588.764419540286,591.2271111621104,575.4092646698865,577.4693603515625,14688858,523.4902993462483,530.6475113475179,518.9445057255743,527.8909912109375,14458649
2020-02-17,666.108801931165,673.7808982963232,659.5327193324579,661.2997436523438,13149130,1895.6763204982735,1912.9768524325748,1889.8519660761176,1901.1124267578125,1774724,679.0789890956455,681.7857022776892,673.0641175315645,678.3486328125,2929629,580.1450206114938,583.9337227869158,575.1486464932532,576.4273681640625,10152690,525.1828826806426,527.4557499963917,520.1051476271005,523.8287963867188,7793293
2020-02-18,660.248373884015,660.248373884015,651.9723392868693,656.4458618164062,11127161,1898.2650904766824,1916.428491340404,1886.2713179064835,1911.8984375,2486223,674.5248998790851,686.5975961967343,673.3649098829785,685.3946533203125,5083346,576.3089902877083,577.06671918566,569.9629023717208,574.5803833007812,10529116,523.2484452219071,526.5369063834131,518.4125076505402,523.44189453125,15918303
2020-02-19,661.7917537765035,673.9150349477495,659.8905275306022,672.7295532226562,14084409,1911.8983560233432,1924.1942159233015,1890.1109551479785,1895.1588134765625,1760463,687.4137343244039,691.5811591105432,684.10557670617,687.8004150390625,3985192,578.9611110497709,582.513019706518,574.8882673522369,581.1869506835938,10012268,525.66643507738,528.5679977365008,522.7648724182593,526.9237670898438,8704234
2020-02-20,669.6876451612479,674.6085086758875,663.7825731086709,664.744384765625,16892268,1902.1913287688274,1910.7336324177,1856.243636205008,1861.0325927734375,2317278,690.2064188498924,692.6553095352078,682.1292857183249,684.8359985351562,4564569,582.512980564733,582.512980564733,574.9829231562064,576.4036865234375,11123414,527.6008542913405,531.3245030688684,524.0222482394283,529.0516357421875,13588526
2020-02-24,657.4971707893623,660.7404777544862,643.9871345353313,646.40283203125,21370214,1860.3420763914808,1880.1448406846946,1817.802672308403,1825.2666015625,3092877,687.4996639105854,697.381236684265,680.6685316451869,683.8477783203125,6627536,572.5439293050475,575.2907615812694,568.3053417555244,573.0175170898438,16568084,521.7977399539365,524.0706073305613,510.23983566839274,512.46435546875,16940750
2020-02-25,649.2883120922913,649.2883120922913,630.7678836964259,633.6309814453125,27745062,1825.3960802358351,1878.160340242966,1821.5131767326154,1860.4715576171875,2674567,686.5546019237387,692.5694732797665,683.4612604902738,686.0390625,6996695,570.1996392096784,572.5675779107153,567.3581127684341,568.4473876953125,13886680,514.9790406526263,521.1206581950111,508.06362581746794,513.5282592773438,14942960
2020-02-26,630.7678804610105,631.8191601622372,620.6353526146177,622.7155151367188,29362748,1858.6160903793927,1867.1583920457244,1823.1953469890434,1832.385009765625,2686842,682.2153580374362,688.6598634932111,670.6582010976425,672.591552734375,8760569,567.1214166243225,570.5312258169903,561.5094124980089,567.9501953125,13814786,509.562657130977,511.98062562648784,505.06527114878725,506.51605224609375,15743918
2020-02-27,620.9260041253467,623.5206972699094,612.4262996742075,620.1431884765625,25054993,1829.235848850053,1829.235848850053,1800.1140717700978,1816.7674560546875,2349001,668.5100145994749,670.8729998695887,663.5262743370657,668.381103515625,5223386,565.9374182644348,569.489326747266,559.3071890964833,568.0448608398438,20655098,505.6456532463908,506.1292470346969,495.82873476324346,498.4400939941406,26315054
2020-02-28,606.1186214911856,607.0580958283585,592.7427884250544,594.3756103515625,39315769,1784.40991627276,1785.7042174692829,1717.1062540535747,1725.8643798828125,4298076,644.4504721445045,650.2934792695119,620.4339407268166,628.7258911132812,14123957,556.7024777583055,561.201562010712,554.1450919894718,557.720703125,24313056,485.14129284470374,490.2190276063518,476.0497355556641,480.93402099609375,32737933
2020-03-02,606.2081680239584,612.426378055896,582.0511321802886,588.7838134765625,29500495,1755.935280716575,1772.2865769478046,1713.3958728156638,1726.856689453125,2667076,633.2799877575525,658.1128332217729,630.4873690869798,636.760009765625,9821523,568.4001243927462,568.8500675447305,552.2744925046535,558.6442260742188,14664898,491.573069142122,503.46946412451314,482.0946430192593,489.4936218261719,28642076
2020-03-03,594.8453531423023,605.6712869241514,591.4007134151205,600.72802734375,27398798,1742.9922922205803,1777.5069910764335,1736.0893524494097,1756.970703125,2757585,648.7468191450699,652.1838883855736,636.9318936308385,641.8726806640625,7826587,556.4656759635528,561.367298227923,553.1505612982381,559.6860961914062,22369550,493.1205588236592,502.4539124098375,491.8148497794079,497.8597717285156,19661945
2020-03-04,604.8213738082619,605.6265863851147,585.0930684252744,599.3189086914062,22105261,1774.0554386274966,1807.2326492264394,1747.306548259086,1797.525390625,3237002,647.8017510946245,654.332162731994,640.6268364246683,651.9691772460938,11013444,558.0521380643305,558.833569448218,536.6222914393035,544.081298828125,34288870,500.51952896852623,500.51952896852623,480.74053287719505,491.6697692871094,21883404
2020-03-05,604.9108873026663,607.4831839260905,584.2431656944867,586.5470581054688,30510390,1799.6826767777966,1853.2236465162528,1798.2590296876417,1833.6365966796875,3937056,656.2653928549879,664.6862018093927,645.954185373142,648.403076171875,7755293,546.0467512820113,551.7298050681208,541.1924761730429,545.2653198242188,19549708,493.02387129421635,494.37792800953366,483.59379234351775,487.9461364746094,16671516
2020-03-06,568.1384140570675,576.2579099445863,555.2099199542964,568.5857543945312,33734039,1810.29607858088,1832.4285464688082,1787.5164600452229,1826.2159423828125,2595027,636.7171762483339,639.2949785813231,626.491872682601,634.9556884765625,9216022,532.7863828197628,540.31644192582,521.420273319608,537.4749145507812,23053566,469.0859839576746,480.4987857814958,461.63862766360995,470.3916931152344,31024353
2020-03-09,554.7401548853941,555.1651580471522,489.85162058131226,498.4184265136719,88187018,1790.4499513569278,1794.6779175800705,1669.6485088557376,1701.8765869140625,4940975,622.5391507011657,623.6991405627762,598.9093002604727,605.3108520507812,10308654,525.6824113807934,529.6605601102005,504.37096227076125,524.4037475585938,34420590,459.41408783408997,459.41408783408997,428.41573855619424,442.7301025390625,42027175
2020-03-11,495.6672390040311,527.183262933386,495.6672390040311,516.044189453125,59578576,1667.9227439297556,1714.7764875598261,1656.7054673280554,1685.7840576171875,6796449,593.4529501363179,598.0070560948201,574.8927459768876,589.4573364257812,16165009,523.3144603666055,530.4182765706771,517.1578196564101,527.4820556640625,35538240,435.23443025125994,456.2707610467375,434.8475611053925,450.37091064453125,31018779
2020-03-12,485.37810154536595,492.5357258130127,469.1391701914128,475.53631591796875,55970485,1642.899690184115,1646.6963281813134,1517.2230200238355,1527.14599609375,8728786,573.990531621809,575.7090661476228,539.1902074740797,542.3695068359375,13965574,509.10687137657914,511.4748103132144,475.2216709744296,483.6752014160156,59000770,423.6281524285834,431.3173053579198,402.350026050892,411.6833801269531,50757033
2020-03-13,446.45838815033005,509.98250923399024,421.58557799627334,494.4593811035156,73297403,1456.4341199806945,1570.4188992384375,1299.5216812520105,1558.59765625,8029720,508.6861744795027,573.1312134760614,489.7822963738455,551.9502563476562,16903113,464.13972221452224,512.1615082677355,435.32191586076743,506.6442565917969,66342364,387.84219989968506,449.50040499595667,382.2325240268264,432.5262756347656,67104335
2020-03-16,474.4403385952524,483.00714524632815,449.58986531183916,454.3765563964844,38482258,1514.3325728044993,1589.6177676632983,1446.0365841386952,1463.7685546875,7844271,534.4642708593905,534.5931819350706,498.3750435666342,501.0817565917969,19140152,490.1634119366812,491.1105876119212,471.219898431882,473.3510437011719,31986322,410.2810159279916,410.2810159279916,384.40874610184784,389.6799011230469,34833637
2020-03-17,468.49050072051966,474.19426900063905,448.78462201274766,450.9319152832031,45445979,1492.7607357084967,1493.6236031857848,1400.5633668263586,1430.63427734375,5713248,505.3350179299897,508.6861809788303,472.59695867965655,476.850341796875,16059887,477.37652201378086,478.3236976526971,452.1342970177646,461.79547119140625,42676838,393.64531926414116,395.0477529697277,352.05625604950217,355.1996154785156,47232699
2020-03-18,458.6711221665263,463.4130789981454,429.90633253193516,433.261474609375,44730415,1446.8563300924072,1478.5667121192066,1404.53263521423,1427.528076171875,7258778,488.06382474879115,496.65649771972056,453.69313286507344,459.10650634765625,15390183,466.4840180328291,470.2727207173597,409.6534777648702,415.2891845703125,61181406,356.9889675732343,363.1789626309428,331.0683208395067,343.39996337890625,61202289
2020-03-19,411.60959642106957,432.5904563115507,399.128442171934,410.53594970703125,61404010,1355.6472458548637,1464.9456022715356,1344.3915132205727,1422.269287109375,5135111,437.5818626010274,479.47114252601534,437.5818626010274,468.77325439453125,16583991,401.1288983050212,435.67713682679727,376.50233075855004,424.12158203125,67220048,325.07178363719385,357.4725707662842,312.40161918496113,327.4413757324219,57985870
2020-03-20,420.2882223245293,462.9657149231966,416.03836966442924,455.3830871582031,63360475,1416.7503998380953,1624.4825136793866,1414.1428837647736,1562.293212890625,8547498,472.1673783002085,530.5546014471804,470.87847735853364,502.8432312011719,21354894,414.3893115640694,433.1433762737958,390.4968020476459,418.1069641113281,88637464,317.2375189112755,347.994071438258,312.4015811229939,334.35675048828125,88640642
2020-03-23,409.86489349215907,424.98544483853334,391.72473514239124,395.4825134277344,40670949,1408.058307748793,1521.050641086659,1406.102671210253,1451.256103515625,7003490,464.0042968656254,482.00595553868055,443.29597792815935,452.3612365722656,17146150,376.31282924445475,397.22174078351725,362.29464286067446,365.3966369628906,50276954,300.9404114697679,303.4067575237123,270.81252407020247,274.6812744140625,56867949
2020-03-24,416.0383584084689,433.93247910305325,400.7389011910396,422.03289794921875,45734887,1436.7843520957392,1538.4339421618304,1419.2270197172443,1480.329833984375,6350865,448.5374985913173,516.5485215110975,448.5374985913173,506.7958068847656,20027097,376.62070252521124,383.6061226600706,349.86299150015697,363.5733642578125,61057272,285.61051165283004,294.9922440064094,259.4964441506233,286.7711486816406,67895418
2020-03-25,431.15890365113535,515.1494078462537,430.912866475202,484.1478576660156,73130298,1477.5922557362862,1573.2011664015754,1460.2088174335065,1521.3116455078125,2765520,512.9825481945646,545.6347036910361,486.0874937615732,520.8878173828125,18339548,364.87574495834104,410.81376390855485,357.67720424895873,405.7463684082031,47228042,274.68127388790197,323.18572532789085,272.3600295892769,306.5017395019531,66544138
2020-03-26,490.2094960975014,499.648645569476,466.2984692637249,476.96783447265625,45744488,1591.975292951126,1592.3664839814446,1497.192157217009,1556.6434326171875,4556067,528.4494251114769,559.2541389141585,525.9575287953459,552.5089111328125,14843813,412.0687177171039,444.08326913612314,398.2873248177175,426.74993896484375,57043156,311.434398804173,352.44314603539107,303.9386951062465,319.4136962890625,76173940
2020-03-27,489.8516259919914,495.3540612398386,468.02079126607595,476.6994323730469,41657940,1581.8930472710845,1607.9682073909376,1521.3986970130452,1585.8043212890625,4331250,571.455741852175,579.9195567351105,551.8644567193235,560.8438110351562,13495283,447.51679250707997,468.2125849223154,413.0159043103058,428.33648681640625,55235936,344.1252919572271,347.7522449901499,315.30311699542165,328.69866943359375,72889985
2020-03-30,465.51569081571824,480.81514997134894,456.30021017423684,460.97503662109375,30229866,1534.9578590082056,1655.7727754307089,1532.8284298997935,1545.822509765625,8513547,537.1280093997111,570.123897225642,533.6909399364066,538.5028686523438,14624804,416.75727302870723,420.0723877005265,392.13070689519276,393.85931396484375,39268444,319.26862130005424,322.9439222427562,300.89205755410035,303.1165771484375,36559880
2020-03-31,480.4348787671312,505.41952430798887,468.8260681247117,498.2395324707031,44292810,1597.0163865434904,1612.3137899613828,1547.1259008793863,1587.1947021484375,3927593,558.5236808794696,568.8348872957059,544.5176359865167,551.2199096679688,15175521,404.3492849888451,413.7263182768991,396.8666030278932,408.18536376953125,35211092,314.04582366361694,323.8627718421397,305.6312797870415,313.1269836425781,46279768
2020-04-01,502.04201634176945,503.09329603601816,467.5734864710347,483.3426818847656,41597459,1587.0211512678543,1594.7133021278632,1479.3307209274415,1485.1976318359375,4941878,545.0761809299029,547.7828938542112,510.4047669794533,517.96630859375,13083824,409.10881994288405,409.10881994288405,388.3420059433593,392.9121398925781,29103504,308.53288988769157,313.12703166501615,297.99054939665547,300.9404602050781,33141186
2020-04-03,507.4997254458984,507.4997254458984,472.5390630031507,482.0005798339844,41367807,1512.3590461247509,1512.3590461247509,1434.1335782217463,1437.7840576171875,5735369,518.5678676899148,520.7160361559045,500.22252996857037,503.2729187011719,10221655,399.2345085366726,399.70809632853104,383.60611140534377,385.4294128417969,34996280,299.34453366978437,299.34453366978437,272.2632834508701,277.2442932128906,57326314
2020-04-07,493.0278714782651,543.086660841312,492.08842686836795,539.5526123046875,54373624,1486.2840116629686,1552.2106818374748,1481.9381519797437,1542.9539794921875,5427577,528.4493631712148,553.582930443992,526.6449229093224,549.07177734375,15145605,413.9157401505629,429.68620822188024,400.3474380216403,424.38201904296875,60412638,298.1839154061408,318.7850283141518,287.10963546233984,315.3998718261719,57661076
2020-04-08,527.8766166035285,549.7969487728319,518.929571501776,533.3119506835938,49880330,1529.7427207669348,1569.7246327869796,1478.461572741225,1482.329345703125,6285615,541.3384500046095,563.3786793044334,538.2021030858991,542.7132568359375,11806896,416.73361219107665,447.5404944115309,410.1744034746511,420.97222900390625,56219352,312.2564919193143,341.1753924180542,304.7607887549205,308.4844665527344,73931321
2020-04-09,543.0865877041133,551.4968241624882,533.692202595293,545.7483520507812,33032857,1521.4420708322798,1546.0831816835475,1504.7105099876444,1535.088134765625,5307397,555.7741225382784,560.9297267407588,543.142881753098,546.7088623046875,11931114,432.3856797751441,440.86291331760424,421.4931599122434,438.0924072265625,44457146,321.49315026963217,333.67971985452016,312.06307123026534,331.4552001953125,52431174
2020-04-13,538.590786977077,543.534047096568,527.8766572382242,531.969970703125,23673784,1530.6115047166984,1553.2099709987167,1517.573928015534,1529.0904541015625,2990438,540.4791548766551,559.9845339121814,537.9443057438538,547.697021484375,8330276,442.33100497402285,448.3455758120512,419.6935139266889,424.0268249511719,34158056,329.85928108464685,334.4534216541612,318.4464805289726,319.800537109375,30994190
2020-04-15,535.5039122780124,552.9283228822885,511.3244846445434,514.3888549804688,35321842,1551.4718757081314,1574.9395175255652,1501.7552843719732,1508.1436767578125,4761399,559.7267284941587,561.3593048627127,546.1502634816354,549.11474609375,11963447,440.673432462969,440.673432462969,399.2345014145974,408.84832763671875,57978752,331.45519126914274,340.3532991825679,314.3359595137511,316.6088562011719,49132329
2020-04-16,514.3889290016788,531.2094028193618,512.2192985890305,522.53076171875,37455706,1486.2400820929606,1534.001129900537,1455.906075130439,1491.5421142578125,6245533,532.7026616710899,545.5487156075181,518.5677070543279,536.0537719726562,17783287,409.65343513282806,421.8246470213436,405.5095420028717,416.63885498046875,53854396,314.62612258185965,336.3878441426892,308.8713739232857,330.7781677246094,56494027
2020-04-17,543.9813981126731,550.2443422338717,533.5356723756136,547.5601806640625,33269335,1564.509491842267,1609.6629316806784,1523.6584106663854,1569.8983154296875,9895823,553.3681702752236,555.0867049655194,537.9013580625622,540.2643432617188,8878320,433.3328632046106,435.70080234780517,420.1908009598806,431.10699462890625,55883462,350.12188520384575,372.8507921162501,337.59679490733026,363.2272644042969,69006835
2020-04-20,548.4549490845818,562.3228590945811,537.7184814324796,556.4178466796875,36030932,1590.5845621749102,1590.5845621749102,1566.6823351476917,1580.719482421875,3244282,549.9310694176118,567.9756826328771,549.0718021216468,561.3593139648438,13322913,450.38202863591187,455.0942333496393,442.8046233171163,447.4694519042969,66232986,363.6625237201749,366.4673617498786,345.285960021549,349.4448547363281,55810736
2020-04-21,541.2972025264376,560.0860337092978,520.7190100428373,553.5323486328125,61371628,1534.0883578580394,1559.8158241125827,1501.6682045125647,1510.3165283203125,5122541,539.4480092565216,555.5163185179138,539.4480092565216,544.0880737304688,11660575,438.0687158227306,442.3310060307355,430.0177232076101,436.4822082519531,33178006,329.81094146887716,334.8403283358878,317.237503817571,320.961181640625,50118175
2020-04-22,590.5061043699907,619.5393292310587,581.5590584712065,610.0106811523438,142683366,1510.3167705189865,1555.8179042069175,1494.2370882688033,1537.9998779296875,3829836,544.0880603023884,554.2274038685555,539.6628127661628,551.5206909179688,8266728,435.29826921581855,441.8574491550055,429.68623603919485,439.7736511230469,38289354,315.3031088049955,326.90935820886034,312.4498940200579,324.9266357421875,49115085
2020-04-23,611.6882791292506,619.9643142606366,605.4029383592604,613.2763671875,65464502,1547.1260726199587,1651.4267067291694,1530.4814085400121,1632.522216796875,5934366,555.9888863999373,587.4381005055866,548.2984337082895,583.7002563476562,14451289,442.8046029436081,453.93391649352765,432.1725508137539,452.252685546875,40901222,329.08554255401384,343.158108687749,326.9093707075876,341.36883544921875,45953398
2020-04-24,603.993843697594,668.7705820869983,602.674159716329,633.8994140625,134986308,1599.8845171073644,1609.6627000241397,1571.2888492796994,1580.6324462890625,2987102,574.46308577243,580.0053697951296,562.6481615728995,565.3978271484375,7319940,441.8574412172651,453.8865835478693,438.54232643857176,444.2490539550781,33284568,326.8126419260983,331.9871008210172,320.62264798883376,323.86273193359375,38513206
2020-04-27,641.5043146604703,659.8458058753123,636.5834515375906,639.6030883789062,58482901,1592.5833041646656,1629.6968922849449,1586.2383084906796,1596.3206787109375,3374741,568.0186423136012,585.1610355625768,568.0186423136012,571.0690307617188,7183306,447.61152351828474,453.4129741043949,438.684376089416,440.2945861816406,27421072,328.1667388924371,341.3204960762752,326.90940682651654,336.48455810546875,38980019
2020-04-28,648.6620459031445,651.1000807620374,622.7826591494636,638.8873901367188,78453401,1621.0057594098969,1623.613275376776,1592.8445657475825,1615.834228515625,2678505,578.2869346061016,581.7240040539833,561.1445402456878,567.7179565429688,7296571,446.972203393988,446.972203393988,436.6479941295112,441.0997314453125,29441436,342.1426299223216,350.9440434080206,338.75747315983926,348.04248046875,32933194
2020-04-29,646.380615079962,650.2949332649216,635.2414804925826,638.3505859375,37494672,1628.8282113639123,1662.3348320046307,1608.0115858945749,1656.3375244140625,4241510,572.2719606805662,586.0202360122314,565.3978230147335,581.3372192382812,8639056,442.80460969418954,470.1306325655098,442.3783690959177,462.7426452636719,55877778,341.41718322886754,364.1460891945287,340.11147421695796,358.29461669921875,39341745
