,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2025-07-17,3154.7696780470374,3172.2846643823304,3135.199754145851,3140.18994140625,2947640,2540.0,2549.0,2446.60009765625,2474.89990234375,4380006,425.79998779296875,425.8999938964844,423.0,423.95001220703125,7240795,838.4000244140625,842.5,826.3499755859375,829.0,23073718
2025-07-18,3155.6502438038765,3159.3685771406017,3118.46738821797,3121.304931640625,3432645,2480.0,2487.10009765625,2435.0,2448.5,3278360,425.20001220703125,425.20001220703125,420.1000061035156,422.75,6730256,832.0,832.6500244140625,820.25,823.3499755859375,15387801
2025-07-21,3121.4030943290218,3128.83976152069,3084.2202361520617,3090.286865234375,3844346,2450.0,2535.0,2433.10009765625,2521.300048828125,4732364,422.0,422.75,418.3999938964844,420.1000061035156,4822343,823.0,827.3499755859375,817.9500122070312,824.2000122070312,8852594
2025-07-22,3091.65673828125,3111.7159107005,3086.764257203384,3091.65673828125,3198036,2570.0,2570.89990234375,2540.0,2548.39990234375,3215319,420.1000061035156,420.3999938964844,415.20001220703125,416.0,9869507,827.5,828.0499877929688,814.0,815.0,7851163
2025-07-23,3091.6566291573,3113.5748480562365,3089.6996367952283,3110.7373046875,1922875,2554.0,2566.89990234375,2510.0,2557.199951171875,2693904,417.1000061035156,417.8999938964844,414.0,414.95001220703125,12196187,812.5,825.2000122070312,811.5,820.6500244140625,15470390
2025-07-24,3097.0385335433134,3105.4534578423713,3072.478182452152,3080.30615234375,2934778,2558.89990234375,2566.0,2521.0,2547.800048828125,2630830,415.8500061035156,415.8500061035156,409.45001220703125,409.95001220703125,9005157,820.0,821.9500122070312,810.6500244140625,815.7000122070312,10118309
2025-07-25,3072.4780444334683,3089.014534530361,3058.3877948178133,3068.368408203125,2568917,2538.89990234375,2542.0,2444.199951171875,2454.0,3588032,410.0,410.25,407.75,409.3999938964844,5824089,815.0,819.2000122070312,805.5,806.5499877929688,6734439
2025-07-28,3043.12328264916,3050.9512525080645,3003.885488175128,3013.08349609375,3374473,2460.0,2524.5,2427.0,2449.89990234375,3468410,410.79998779296875,410.8500061035156,408.6000061035156,409.8999938964844,8123337,806.5499877929688,808.9500122070312,796.0,797.1500244140625,7734158
2025-07-29,2994.1984086760676,3007.8973556438664,2975.802632112602,2990.284423828125,4785312,2450.0,2500.0,2438.0,2487.10009765625,2601305,410.0,411.3999938964844,408.0,408.45001220703125,6811772,796.2000122070312,800.0,793.0999755859375,799.2000122070312,7833759
2025-07-30,2994.1983151611034,3003.0047807939304,2981.673516260727,2987.93603515625,2880121,2495.0,2496.60009765625,2447.0,2457.5,1846915,409.0,409.29998779296875,405.75,407.6000061035156,10915863,798.9500122070312,803.4000244140625,796.2000122070312,801.6500244140625,8743723
2025-07-31,2976.2918502873677,2994.0027271024683,2950.166049468222,2971.497314453125,2968371,2427.5,2474.699951171875,2416.0,2427.39990234375,2933504,405.95001220703125,414.0,405.54998779296875,411.95001220703125,19364174,795.0999755859375,803.7999877929688,792.5499877929688,796.5499877929688,11359112
2025-08-01,2964.7455243430377,2971.4972914199097,2935.488583681943,2938.424072265625,2053847,2429.300048828125,2470.0,2383.5,2411.300048828125,3124608,412.3999938964844,419.3500061035156,411.79998779296875,416.45001220703125,14324065,795.7000122070312,801.0,792.0,794.0,15468391
2025-08-04,2944.392964480288,3013.181055141491,2927.2692812506943,3008.28857421875,2519252,2420.0,2495.0,2381.199951171875,2486.60009765625,3342439,420.20001220703125,422.5,415.1000061035156,416.8500061035156,18352458,794.5,797.2000122070312,786.5499877929688,795.7000122070312,8820724
2025-08-05,3008.2886143717656,3011.322048140622,2976.5854331255146,2998.014404296875,1927996,2492.0,2494.10009765625,2346.10009765625,2367.199951171875,7032517,417.20001220703125,417.95001220703125,413.0,414.1499938964844,8495104,798.0,804.0499877929688,796.2999877929688,800.5999755859375,7381537
2025-08-06,2997.1337788834585,3000.8521121202134,2960.9294204705666,2967.093994140625,1487081,2370.39990234375,2428.0,2282.0,2387.60009765625,9401319,414.1499938964844,415.0,410.5,412.0,9080543,800.9500122070312,810.2000122070312,799.0,805.1500244140625,7409396
2025-08-07,2951.1446440658847,2985.9792055799644,2946.154217712285,2981.47802734375,2543076,2370.0,2454.0,2359.300048828125,2442.199951171875,4564283,412.0,414.75,411.6499938964844,413.6000061035156,11514878,801.0999755859375,806.6500244140625,793.4000244140625,805.1500244140625,7091392
2025-08-08,2982.5543093380406,2994.002666894786,2959.9509519667536,2971.105712890625,2762140,2500.0,2503.60009765625,2382.300048828125,2392.89990234375,6685163,413.8999938964844,415.3500061035156,412.95001220703125,414.5,9814361,805.0,807.7999877929688,790.0,804.2999877929688,15708181
2025-08-11,2971.105606429514,2984.3153044195046,2956.3304579380692,2975.4111328125,1884215,2400.0,2421.0,2370.0,2396.300048828125,3272568,414.5,417.0,414.0,416.8500061035156,8514272,808.0,825.0,808.0,823.4500122070312,15236297
2025-08-12,2975.6068714078456,3029.8154640054736,2961.809979769089,2970.127197265625,3358232,2400.0,2411.0,2346.5,2368.699951171875,2571768,417.0,419.79998779296875,415.29998779296875,416.3500061035156,13635738,824.9500122070312,825.5,820.0,820.5999755859375,7986728
2025-08-13,2970.812449963036,2978.9337774241835,2963.473728360306,2970.91015625,2148166,2385.0,2501.89990234375,2381.89990234375,2496.39990234375,5393999,417.20001220703125,417.5,413.6000061035156,414.1000061035156,10874910,822.6500244140625,824.9500122070312,820.6500244140625,821.8499755859375,4447508
2025-08-14,2968.757439673081,2990.1864106721328,2954.1779420022144,2957.30908203125,3342174,2500.0,2514.39990234375,2456.0,2482.0,2747105,414.25,415.04998779296875,411.0,411.45001220703125,9580361,822.0,828.0,819.0999755859375,826.5499877929688,7087573
2025-08-18,2980.988718063058,2983.434958599791,2938.815435653507,2946.44775390625,2945609,2520.0,2550.0,2487.0,2494.800048828125,3167818,413.0,413.70001220703125,404.8500061035156,406.29998779296875,30950814,836.0,838.0,825.1500244140625,827.6500244140625,6138124
2025-08-19,2946.4476070609903,2959.950901928915,2946.349900778797,2951.340087890625,2650784,2505.0,2532.0,2470.0,2491.5,3159563,406.3500061035156,409.3999938964844,404.5,409.1000061035156,16681331,827.5,831.0,825.7999877929688,830.4000244140625,5076681
2025-08-20,2946.1539583708727,3036.664852119672,2946.1539583708727,3031.96826171875,4952358,2505.0,2533.0,2485.10009765625,2523.0,2674274,409.1000061035156,410.25,405.45001220703125,406.04998779296875,18188129,828.7000122070312,831.9000244140625,827.4000244140625,828.9500122070312,4493888
2025-08-21,3062.693270119804,3062.693270119804,3016.801891436903,3035.882568359375,3230726,2524.0,2529.800048828125,2325.0,2332.199951171875,12151255,406.04998779296875,406.8500061035156,403.3500061035156,405.54998779296875,15028966,828.9500122070312,833.25,824.0499877929688,825.7000122070312,4402511
2025-08-22,3019.639270954844,3029.1306363096523,2984.4134077810354,2988.327392578125,1593791,2331.300048828125,2353.5,2292.199951171875,2332.800048828125,5910342,406.0,406.5,397.5,398.29998779296875,13087624,824.0,826.0,815.7000122070312,816.25,5097647
2025-08-25,3020.9115315912086,3084.220191422538,3010.9309175823823,3073.0654296875,3448370,2335.0,2342.89990234375,2286.10009765625,2290.800048828125,3982572,399.0,400.54998779296875,396.25,399.3500061035156,10440286,817.4500122070312,820.5,814.2000122070312,816.4500122070312,5672898
2025-08-26,3061.7145608480614,3094.0049349317896,3052.9080951888627,3089.30810546875,5522097,2282.0,2290.0,2212.0,2215.60009765625,5678257,399.29998779296875,405.3999938964844,398.3999938964844,403.3500061035156,13715752,814.8499755859375,815.8499755859375,806.75,807.8499755859375,6997817
2025-08-28,3077.370733980466,3078.838478368692,3020.1287028396528,3027.173828125,3116051,2218.0,2230.0,2170.0,2178.39990234375,4301677,404.5,404.5,400.0,400.8999938964844,12471719,807.25,811.0,800.6500244140625,801.9500122070312,7898436
2025-08-29,3026.4887537573413,3048.0156702082504,3011.028465982645,3018.3671875,2271789,2180.0,2184.0,2090.0,2096.199951171875,8153679,402.0,410.45001220703125,401.8999938964844,409.75,25255050,800.7000122070312,806.7000122070312,798.5,802.5,6861440
2025-09-01,3023.5531276055535,3063.7694152474464,3023.5531276055535,3045.667236328125,1246862,2130.0,2198.0,2107.60009765625,2180.39990234375,6021070,409.75,410.20001220703125,405.0,405.8500061035156,12268090,803.0999755859375,808.2999877929688,802.6500244140625,806.0499877929688,5619805
2025-09-02,3053.9847239556466,3087.1556510845603,3036.371791556432,3044.591064453125,2185229,2190.0,2252.0,2163.0,2194.199951171875,5015814,406.54998779296875,407.8500061035156,404.45001220703125,406.75,19808255,806.2999877929688,810.5,802.6500244140625,803.9000244140625,5075460
2025-09-03,3062.595272321678,3074.33722714916,3021.5963756053266,3030.89208984375,1799774,2210.0,2227.800048828125,2165.39990234375,2214.0,3276037,408.5,413.25,407.29998779296875,411.75,12936588,804.2999877929688,813.2999877929688,803.0,812.1500244140625,4261589
2025-09-04,3048.99413571954,3050.951128104469,3024.3360794475675,3029.130615234375,1481391,2239.0,2254.800048828125,2205.0,2219.5,3864879,423.95001220703125,427.0,415.0,415.8999938964844,27274123,814.6500244140625,816.75,808.0,809.4000244140625,4471950
2025-09-05,3030.5006621101975,3036.664997028233,2963.47367273015,2982.75,2802055,2229.0,2347.89990234375,2227.0,2319.60009765625,7981732,416.8999938964844,417.0,404.3999938964844,407.3500061035156,16000675,811.5,812.5,803.6500244140625,806.5999755859375,5194842
2025-09-08,2984.413214194218,2998.9927110613953,2951.144345576971,2954.079833984375,2626187,2329.0,2388.89990234375,2323.199951171875,2346.199951171875,3680062,407.45001220703125,410.54998779296875,406.79998779296875,407.54998779296875,7419022,808.0,813.8499755859375,806.7999877929688,808.7999877929688,4614227
2025-09-09,2966.898378981974,2994.19832699537,2965.62628616296,2983.826171875,2489301,2358.60009765625,2367.300048828125,2315.89990234375,2353.199951171875,2162565,408.5,410.95001220703125,407.3999938964844,410.04998779296875,8825896,812.0,812.3499755859375,805.5999755859375,808.8499755859375,4567272
2025-09-10,2990.675797260498,3055.550145422665,2987.740308555338,3043.123291015625,2079428,2365.0,2368.199951171875,2242.39990234375,2266.5,5226464,411.0,413.70001220703125,408.95001220703125,413.04998779296875,9252397,812.0,824.5999755859375,810.4000244140625,818.2000122070312,7285853
2025-09-11,3071.4996140027415,3071.4996140027415,3043.221168990462,3057.017822265625,2263446,2272.0,2280.0,2145.199951171875,2162.800048828125,9464950,413.04998779296875,416.70001220703125,412.45001220703125,415.04998779296875,8274406,819.0999755859375,825.7000122070312,819.0,823.6500244140625,7425055
2025-09-12,3076.3919302537256,3080.990814432397,3053.886518550216,3066.019775390625,1447167,2185.0,2223.0,2179.300048828125,2201.199951171875,4700718,415.3500061035156,417.04998779296875,412.8500061035156,413.75,7803379,824.0999755859375,825.7999877929688,819.7999877929688,823.5499877929688,5078018
2025-09-15,3066.607284819441,3066.607284819441,3029.4244268669395,3044.982421875,1732539,2218.0,2254.300048828125,2216.199951171875,2227.39990234375,3362642,413.04998779296875,414.29998779296875,411.75,412.6499938964844,5707331,823.5499877929688,827.7999877929688,821.0999755859375,824.75,3852494
2025-09-16,3060.736085121159,3082.26300132086,3042.242602669502,3078.055419921875,2573429,2235.0,2235.699951171875,2180.39990234375,2199.300048828125,3431716,413.20001220703125,414.3500061035156,412.0,413.1000061035156,8239087,825.0999755859375,833.0,821.6500244140625,831.5499877929688,9467531
2025-09-17,3084.2199854121977,3113.966173979194,3074.8263264485827,3104.57275390625,2418271,2209.300048828125,2230.0,2201.0,2209.800048828125,2575857,413.95001220703125,414.6000061035156,408.04998779296875,409.29998779296875,14113882,834.2999877929688,858.1500244140625,831.0,857.1500244140625,17243938
2025-09-18,3116.51048247651,3134.1234145595795,3093.4178759668794,3108.388916015625,2633138,2222.699951171875,2239.89990234375,2186.39990234375,2198.300048828125,3048170,411.3500061035156,413.04998779296875,410.1000061035156,411.54998779296875,15647808,858.6500244140625,860.7999877929688,851.0999755859375,854.3499755859375,10400847
2025-09-19,3101.8328935510035,3112.107103450778,3076.3919928468,3101.050048828125,4901694,2200.0,2212.0,2180.0,2182.60009765625,2777471,411.54998779296875,412.6000061035156,408.95001220703125,410.6499938964844,19505321,852.0,864.4500122070312,849.2999877929688,862.3499755859375,15206426
2025-09-22,3028.445731768582,3040.089740964508,2999.090845838676,3007.70166015625,3634901,2175.0,2196.0,2150.0,2156.199951171875,2789419,410.6499938964844,411.0,406.04998779296875,406.95001220703125,8930779,862.0,868.2000122070312,854.0,855.25,6594034
2025-09-23,3003.983542191669,3014.4534044791503,2986.3706093710016,2996.546875,3177741,2157.0,2160.0,2086.39990234375,2122.199951171875,4932424,407.1000061035156,408.1000061035156,402.1000061035156,403.20001220703125,14936357,854.5999755859375,874.25,851.2000122070312,870.5999755859375,14357863
2025-09-24,2984.4133369924134,2991.262810224855,2967.778901999341,2970.127197265625,1625714,2122.199951171875,2135.0,2060.0,2076.39990234375,4081837,403.20001220703125,404.6499938964844,400.70001220703125,401.0,12380865,876.0,880.5,864.4500122070312,866.2000122070312,12840160
2025-09-25,2957.015390749667,2964.4520571099356,2887.5421635017433,2893.804443359375,4974361,2070.0,2095.0,2040.0,2043.300048828125,5087377,401.45001220703125,403.0,398.0,400.1000061035156,22006368,866.5499877929688,870.1500244140625,859.9500122070312,861.1500244140625,8678821
2025-09-26,2877.7574418213358,2891.260737711385,2829.126226471788,2836.758544921875,3934636,2042.9000244140625,2084.89990234375,2021.5,2043.199951171875,4532697,400.1000061035156,405.8999938964844,399.79998779296875,405.1000061035156,14414044,862.0,864.3499755859375,853.0,856.9500122070312,6959545
2025-09-29,2853.2947314486933,2866.3087778304835,2831.7678164651984,2833.82275390625,3110035,2055.0,2121.0,2047.9000244140625,2097.39990234375,4448256,406.8999938964844,408.0,403.20001220703125,407.25,19717660,858.0499877929688,873.5,856.0,870.75,22641712
2025-09-30,2848.402439766557,2852.610021207006,2823.0594837288886,2826.288330078125,2253458,2105.0,2108.89990234375,2035.0999755859375,2040.199951171875,3613387,406.75,406.75,400.3999938964844,401.54998779296875,9465490,869.9500122070312,877.5999755859375,867.5999755859375,872.4500122070312,12831593
2025-10-01,2828.8326264436423,2861.9058470940704,2804.957413772581,2851.53369140625,1952902,2048.0,2085.0,2038.0,2081.39990234375,3715436,402.3500061035156,406.0,399.75,405.6000061035156,17643039,872.2999877929688,876.4500122070312,862.7999877929688,864.0999755859375,10832384
2025-10-03,2861.1229086009284,2861.1229086009284,2828.9304789544044,2839.498046875,2899519,2080.89990234375,2099.89990234375,2050.0,2093.39990234375,2827421,404.8999938964844,405.5,402.29998779296875,404.29998779296875,16987141,865.1500244140625,873.0,863.7999877929688,867.2999877929688,8019442
2025-10-06,2839.5959635916415,2929.22631078988,2833.3336834873367,2924.137939453125,2112774,2103.699951171875,2223.800048828125,2102.0,2217.89990234375,8546614,403.0,403.8999938964844,399.79998779296875,400.75,13989077,868.0,875.2999877929688,862.7999877929688,874.0499877929688,7820352
2025-10-07,2930.5959216848555,2939.891634958981,2891.9453243871753,2909.75390625,3062943,2237.0,2266.39990234375,2180.0,2231.199951171875,5976759,402.5,402.6000061035156,399.5,399.79998779296875,12298968,874.1500244140625,877.0,863.0,864.7000122070312,9242580
2025-10-08,2911.0263039913752,2977.5640480826064,2904.176830334925,2962.103759765625,4121889,2227.0,2264.300048828125,2210.0,2244.199951171875,3860482,400.0,401.75,398.0,399.75,8402463,866.7999877929688,867.7999877929688,857.25,858.25,7156112
2025-10-09,2968.757519004287,3000.069397912704,2955.0585719818546,2995.86181640625,3211304,2244.199951171875,2338.0,2230.0,2330.199951171875,7865924,399.0,401.3999938964844,398.95001220703125,399.8999938964844,15656267,861.5999755859375,865.7999877929688,858.0999755859375,862.0999755859375,7020501
2025-10-10,2984.413250266025,3003.983173218589,2942.239970746985,2963.179931640625,8817365,2335.0,2410.0,2332.60009765625,2385.0,7275253,400.45001220703125,403.8500061035156,399.5,402.79998779296875,15085738,862.0999755859375,883.75,861.2999877929688,880.6500244140625,13713015
2025-10-13,2961.9079637241057,2970.225181329542,2933.7272257063764,2942.53369140625,2866865,2375.0,2505.0,2355.0,2476.0,8770554,400.0,400.95001220703125,398.54998779296875,399.25,9508594,879.0,888.0999755859375,876.0,882.9500122070312,11923143
2025-10-14,2956.0370052457697,2962.1036338769445,2891.9455044700007,2896.642333984375,3611416,2501.0,2556.800048828125,2428.5,2448.300048828125,8984969,400.0,400.8500061035156,396.20001220703125,396.79998779296875,10291102,883.0,884.1500244140625,872.0999755859375,876.9500122070312,7681973
2025-10-15,2917.954894078994,2926.499513769408,2898.31197994854,2916.7763671875,4282226,2460.0,2476.300048828125,2435.60009765625,2456.300048828125,3210878,398.0,400.8500061035156,397.25,399.8999938964844,16043867,878.0999755859375,887.5,877.0499877929688,886.0999755859375,8269225
2025-10-16,2916.87439174088,2921.883430677564,2890.553079047838,2917.66015625,3251495,2468.800048828125,2567.10009765625,2462.0,2509.199951171875,9183672,401.0,406.0,399.54998779296875,405.1499938964844,22962049,888.2999877929688,891.8499755859375,882.4500122070312,886.9500122070312,8493686
2025-10-17,2916.972551528368,2935.4369375213087,2902.6331292681275,2909.311767578125,4374683,2512.0,2538.0,2461.800048828125,2485.60009765625,3965773,405.3500061035156,413.8500061035156,405.25,412.1499938964844,21071344,887.5,894.75,883.0,889.1500244140625,8511854
2025-10-20,2932.1958010354274,2969.0262624451843,2925.320781572273,2961.365478515625,3133039,2503.199951171875,2526.800048828125,2490.0,2494.10009765625,2528250,412.54998779296875,414.8500061035156,411.29998779296875,413.04998779296875,13083621,894.5999755859375,913.6500244140625,891.0499877929688,907.5,13546463
2025-10-21,2976.981832168517,2977.669286180243,2942.508423286113,2953.017333984375,310644,2506.5,2519.0,2477.0,2487.800048828125,946624,413.5,413.95001220703125,412.3500061035156,412.8500061035156,1142130,908.0,910.0,906.4000244140625,907.8499755859375,1783576
2025-10-23,3000.4550745732363,3042.687339125331,2981.892616996725,3018.330078125,5564758,2499.0,2533.699951171875,2481.0,2487.5,3296837,416.0,420.45001220703125,413.54998779296875,415.95001220703125,24305990,912.0,918.0,904.7999877929688,911.5499877929688,13382769
2025-10-24,3025.0086400055093,3034.8300966289034,3003.6961270890743,3008.508544921875,2684318,2492.89990234375,2506.699951171875,2466.199951171875,2475.0,2121602,415.95001220703125,417.95001220703125,413.45001220703125,416.79998779296875,14935678,910.9500122070312,914.0999755859375,900.9500122070312,904.5,5313227
2025-10-27,3011.7496607245316,3038.9550474990237,3005.5620951218402,3029.821044921875,1946312,2482.800048828125,2515.0,2462.0,2510.199951171875,2544807,417.0,422.70001220703125,416.6000061035156,420.6499938964844,11603679,906.9500122070312,928.0,906.0,922.75,9150761
2025-10-28,3021.0801556355614,3035.0265765381446,2985.919291823652,3003.30322265625,3470737,2511.0,2513.199951171875,2405.0,2419.699951171875,5690046,420.5,421.6499938964844,415.8999938964844,417.8999938964844,17163147,927.0999755859375,935.8499755859375,917.7000122070312,930.25,22066289
2025-10-29,3003.3032409472494,3021.080174034828,2991.714113509379,3003.0087890625,2895420,2424.89990234375,2454.0,2410.0,2447.300048828125,2308131,418.20001220703125,422.20001220703125,416.04998779296875,421.6000061035156,11470661,933.9000244140625,942.0499877929688,930.25,939.75,12314222
2025-10-30,2994.6603471523654,3009.0978400091353,2978.6513253692647,2981.106689453125,2241536,2459.0,2471.199951171875,2437.199951171875,2442.800048828125,1965445,421.6000061035156,421.70001220703125,416.1499938964844,418.75,12938674,939.4500122070312,944.9000244140625,933.0499877929688,934.3499755859375,13044473
2025-10-31,2980.8120174669925,3012.6334402910475,2971.088871543434,3003.4013671875,1868085,2444.0,2493.89990234375,2326.10009765625,2479.0,7814555,420.5,426.3999938964844,418.20001220703125,420.3500061035156,18599864,934.9000244140625,946.7000122070312,930.25,937.0,12078252
2025-11-03,2992.499451583931,3003.4013640895914,2956.2583734171585,2962.93701171875,2194877,2489.0,2577.0,2485.5,2548.300048828125,8123038,419.95001220703125,421.6499938964844,413.29998779296875,413.95001220703125,7635440,938.75,953.4000244140625,937.5,949.7000122070312,11744735
2025-11-04,2965.6872390451917,2975.214004338424,2922.8655907942766,2936.81201171875,2670720,2555.0,2555.0,2489.0,2496.60009765625,3164089,414.0,414.5,408.3500061035156,408.8999938964844,10085404,951.0,959.2999877929688,941.5,957.5999755859375,19154518
2025-11-06,2936.7138956519902,2970.0085383136757,2936.61558517126,2957.142333984375,2542721,2495.0,2495.699951171875,2429.89990234375,2455.5,2859627,410.0,413.29998779296875,406.54998779296875,407.5,10095563,969.6500244140625,971.4000244140625,955.2999877929688,960.75,23088096
2025-11-07,2947.419237380036,2950.3656744717186,2907.6423366423182,2938.383544921875,1830520,2450.0,2718.699951171875,2443.199951171875,2678.300048828125,20297200,406.04998779296875,409.1000061035156,403.1000061035156,404.04998779296875,8411611,958.75,964.8499755859375,944.0,955.8499755859375,13371323
2025-11-10,2939.5619693268272,2993.4816703122747,2938.579823663838,2971.18701171875,1556656,2690.0,2705.0,2617.39990234375,2625.300048828125,6140807,404.04998779296875,407.1000061035156,403.6499938964844,405.54998779296875,6650003,956.0,963.2000122070312,949.0999755859375,951.1500244140625,7343249
2025-11-11,2990.633609021809,3001.142519888641,2964.1156755427983,2992.597900390625,2806868,2638.39990234375,2664.800048828125,2602.5,2644.199951171875,4346693,406.0,408.04998779296875,404.6000061035156,406.8500061035156,12005318,953.5999755859375,954.9500122070312,945.0499877929688,953.2999877929688,8648917
2025-11-12,3005.3656835637266,3080.4015151753365,3002.51755709654,3075.8837890625,4460315,2770.0,2818.0,2732.10009765625,2775.39990234375,15966772,408.0,408.1000061035156,405.54998779296875,407.0,7987236,957.7000122070312,961.5499877929688,951.4000244140625,957.1500244140625,7043323
2025-11-13,3075.8838537295965,3075.9819244274895,3046.61586484088,3050.249755859375,1740435,2788.39990234375,2833.0,2748.0,2760.199951171875,5273807,407.0,407.5,404.5,405.70001220703125,6617185,954.25,963.9500122070312,952.4500122070312,954.0,8894441
2025-11-14,3034.830102963518,3057.517763723578,3022.356900982103,3050.54443359375,2210794,2741.0,2834.0,2740.300048828125,2827.60009765625,5787981,404.70001220703125,408.75,400.1000061035156,408.1499938964844,64020258,952.9500122070312,969.0499877929688,952.0,967.8499755859375,11032927
2025-11-17,3050.544457369475,3067.7320066302495,3031.4909272444793,3046.812255859375,2232853,2836.5,2836.5,2795.5,2811.89990234375,3818270,409.75,412.0,406.0,407.1000061035156,7855399,971.0,976.0,968.5,973.3499755859375,7415026
2025-11-18,3046.6158078736476,3049.5622448251693,3023.0443122614724,3031.98193359375,2548350,2811.60009765625,2872.5,2787.89990234375,2834.10009765625,5402562,408.25,409.79998779296875,404.54998779296875,405.8500061035156,7661681,975.5999755859375,976.7000122070312,968.8499755859375,972.4500122070312,6594686
2025-11-19,3041.705020306013,3098.6694669245953,3028.4460542827223,3091.499755859375,3151053,2832.0,2914.60009765625,2825.0,2898.300048828125,6111316,404.8500061035156,405.54998779296875,402.79998779296875,403.54998779296875,7882450,972.4500122070312,984.4500122070312,968.7999877929688,982.75,8291226
2025-11-20,3091.794673762747,3108.0000778660146,3082.0715272134535,3088.65185546875,2700767,2923.89990234375,2960.0,2887.5,2895.5,6301559,403.54998779296875,407.0,403.25,405.45001220703125,6693410,986.0,986.5999755859375,979.3499755859375,981.5499877929688,6440857
2025-11-21,3088.6516518716926,3113.4016740052466,3079.2229578295533,3094.34814453125,4177037,2894.0,2915.0,2850.0,2858.300048828125,3734399,405.0,408.5,404.70001220703125,407.8500061035156,5808131,979.7000122070312,980.5999755859375,971.0499877929688,972.5999755859375,5377241
2025-11-24,3101.616062202543,3122.1428110333977,3075.0981288018247,3085.115966796875,6703764,2865.0,2879.0,2798.0,2802.199951171875,3100243,408.3999938964844,408.79998779296875,402.8500061035156,403.54998779296875,11037491,975.5499877929688,977.7000122070312,968.0499877929688,970.5999755859375,9901946
2025-11-25,3089.142887490615,3093.562543096727,3059.3838251197944,3063.5087890625,2737920,2802.0,2854.800048828125,2795.0,2840.60009765625,2951872,403.54998779296875,404.5,400.1000061035156,400.79998779296875,8199785,975.5499877929688,988.9500122070312,971.3499755859375,983.5999755859375,9140201
2025-11-26,3063.115986297256,3121.2589624366606,3061.348076121797,3106.428466796875,2508527,2840.60009765625,2906.800048828125,2828.800048828125,2886.699951171875,3135392,401.0,403.95001220703125,400.95001220703125,402.29998779296875,11443953,986.5999755859375,999.0,982.1500244140625,983.9000244140625,13943490
2025-11-27,3123.223169867727,3123.223169867727,3069.205159068128,3080.59814453125,2836233,2896.0,2936.699951171875,2878.0,2929.10009765625,3823914,403.5,405.95001220703125,402.1000061035156,404.29998779296875,8679529,986.7000122070312,988.5499877929688,968.9000244140625,972.8499755859375,11909168
2025-11-28,3083.937297684263,3091.1070087848907,3069.205113141185,3081.48193359375,1616690,2940.0,2942.300048828125,2896.10009765625,2902.39990234375,2525089,404.29998779296875,405.0,402.5,404.25,6883500,976.7999877929688,983.0,973.0499877929688,979.0,8117842
2025-12-01,3081.8747335418534,3097.687374390369,3066.4550948216056,3077.455078125,1747647,2919.0,2951.0,2875.5,2886.60009765625,3185450,402.79998779296875,405.5,398.20001220703125,404.25,13442658,985.4500122070312,991.2000122070312,969.8499755859375,973.0999755859375,8808306
2025-12-02,3075.0980746626374,3087.8659682974553,3064.6872347092776,3079.714111328125,2512003,2885.0,2892.0,2833.0,2843.199951171875,2453858,404.25,405.5,400.5,400.95001220703125,8093808,976.0,980.4500122070312,964.9000244140625,967.2999877929688,13444314
2025-12-03,3083.9373188138757,3154.5534946281955,3082.9551731709416,3123.22314453125,3952112,2840.0,2849.0,2734.89990234375,2751.10009765625,3311445,401.70001220703125,402.20001220703125,398.8500061035156,400.5,10772192,970.4500122070312,972.5499877929688,947.5499877929688,951.0499877929688,14051968
2025-12-04,3136.9731988901626,3191.9733551637537,3130.4909417024,3171.544677734375,5025905,2753.199951171875,2798.0,2743.0,2765.0,2898317,400.1000061035156,403.54998779296875,399.04998779296875,403.04998779296875,8057989,951.0499877929688,952.5499877929688,944.4500122070312,948.0999755859375,13622724
2025-12-05,3172.330486734928,3213.187842167148,3164.866083794654,3180.384033203125,5244013,2765.0,2822.89990234375,2742.699951171875,2815.89990234375,3138758,403.04998779296875,405.3500061035156,402.0,404.95001220703125,4419747,948.8499755859375,973.2999877929688,946.7000122070312,971.5,17347847
2025-12-08,3185.0983021118977,3201.6964674714213,3151.3125880977464,3178.71435546875,2544725,2820.0,2915.0,2785.10009765625,2798.800048828125,5899411,404.95001220703125,405.25,400.54998779296875,402.29998779296875,6056866,970.8499755859375,972.5,951.7000122070312,956.4000244140625,15386438
2025-12-09,3172.330579931189,3175.964471029267,3124.401822284255,3151.01806640625,2734893,2795.0,2795.0,2630.0,2715.800048828125,7832840,402.0,404.5,400.0,401.04998779296875,9426717,954.7999877929688,964.0,950.4500122070312,959.3499755859375,9580294
2025-12-10,3167.41989738469,3167.41989738469,3121.357359750894,3132.259033203125,1386849,2715.800048828125,2718.5,2575.0,2581.699951171875,4918417,401.1000061035156,404.3999938964844,401.0,403.1499938964844,6969146,960.0999755859375,963.9500122070312,955.25,959.75,6989178
2025-12-11,3147.7768486239356,3151.1160479641035,3096.8035846478047,3134.91064453125,1914362,2595.0,2706.699951171875,2585.0,2698.800048828125,5536101,403.1499938964844,404.0,401.1000061035156,402.8999938964844,6980147,962.0999755859375,966.5,958.4500122070312,963.25,5979035
