,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2025-10-09,2968.757519004287,3000.069397912704,2955.0585719818546,2995.86181640625,3211304,1369.800048828125,1378.699951171875,1365.0999755859375,1376.199951171875,7909575,2244.199951171875,2338.0,2230.0,2330.199951171875,7865924
2025-10-10,2984.413250266025,3003.983173218589,2942.239970746985,2963.179931640625,8817365,1370.300048828125,1385.0,1370.300048828125,1380.300048828125,7673816,2335.0,2410.0,2332.60009765625,2385.0,7275253
2025-10-13,2961.9079637241057,2970.225181329542,2933.7272257063764,2942.53369140625,2866865,1373.0999755859375,1386.4000244140625,1373.0999755859375,1379.4000244140625,8923018,2375.0,2505.0,2355.0,2476.0,8770554
2025-10-14,2956.0370052457697,2962.1036338769445,2891.9455044700007,2896.642333984375,3611416,1389.0,1389.0,1375.0999755859375,1384.0999755859375,10610855,2501.0,2556.800048828125,2428.5,2448.300048828125,8984969
2025-10-15,2917.954894078994,2926.499513769408,2898.31197994854,2916.7763671875,4282226,1386.5,1400.4000244140625,1385.5,1398.4000244140625,8988550,2460.0,2476.300048828125,2435.60009765625,2456.300048828125,3210878
2025-10-16,2916.87439174088,2921.883430677564,2890.553079047838,2917.66015625,3251495,1401.0,1418.9000244140625,1399.4000244140625,1417.300048828125,12185032,2468.800048828125,2567.10009765625,2462.0,2509.199951171875,9183672
2025-10-17,2916.972551528368,2935.4369375213087,2902.6331292681275,2909.311767578125,4374683,1412.0,1439.5999755859375,1410.9000244140625,1436.5999755859375,17037215,2512.0,2538.0,2461.800048828125,2485.60009765625,3965773
2025-10-20,2932.1958010354274,2969.0262624451843,2925.320781572273,2961.365478515625,3133039,1442.0,1445.0,1389.199951171875,1390.300048828125,23330227,2503.199951171875,2526.800048828125,2490.0,2494.10009765625,2528250
2025-10-21,2976.981832168517,2977.669286180243,2942.508423286113,2953.017333984375,310644,1384.5,1387.5999755859375,1375.9000244140625,1382.0,3415560,2506.5,2519.0,2477.0,2487.800048828125,946624
2025-10-23,3000.4550745732363,3042.687339125331,2981.892616996725,3018.330078125,5564758,1385.0,1389.800048828125,1360.0999755859375,1363.699951171875,21124942,2499.0,2533.699951171875,2481.0,2487.5,3296837
2025-10-24,3025.0086400055093,3034.8300966289034,3003.6961270890743,3008.508544921875,2684318,1368.0999755859375,1381.5999755859375,1368.0999755859375,1377.699951171875,10570263,2492.89990234375,2506.699951171875,2466.199951171875,2475.0,2121602
2025-10-27,3011.7496607245316,3038.9550474990237,3005.5620951218402,3029.821044921875,1946312,1382.0999755859375,1386.800048828125,1374.0,1377.5999755859375,11499836,2482.800048828125,2515.0,2462.0,2510.199951171875,2544807
2025-10-28,3021.0801556355614,3035.0265765381446,2985.919291823652,3003.30322265625,3470737,1373.0,1375.800048828125,1356.199951171875,1363.0999755859375,26477914,2511.0,2513.199951171875,2405.0,2419.699951171875,5690046
2025-10-29,3003.3032409472494,3021.080174034828,2991.714113509379,3003.0087890625,2895420,1364.5999755859375,1371.699951171875,1358.4000244140625,1370.4000244140625,16129382,2424.89990234375,2454.0,2410.0,2447.300048828125,2308131
2025-10-30,2994.6603471523654,3009.0978400091353,2978.6513253692647,2981.106689453125,2241536,1362.4000244140625,1370.199951171875,1361.300048828125,1362.4000244140625,9324401,2459.0,2471.199951171875,2437.199951171875,2442.800048828125,1965445
2025-10-31,2980.8120174669925,3012.6334402910475,2971.088871543434,3003.4013671875,1868085,1357.0,1362.0,1343.300048828125,1345.300048828125,15926798,2444.0,2493.89990234375,2326.10009765625,2479.0,7814555
2025-11-03,2992.499451583931,3003.4013640895914,2956.2583734171585,2962.93701171875,2194877,1340.5,1351.5999755859375,1337.9000244140625,1346.4000244140625,11071450,2489.0,2577.0,2485.5,2548.300048828125,8123038
2025-11-04,2965.6872390451917,2975.214004338424,2922.8655907942766,2936.81201171875,2670720,1342.5999755859375,1349.800048828125,1333.199951171875,1336.9000244140625,15211183,2555.0,2555.0,2489.0,2496.60009765625,3164089
2025-11-06,2936.7138956519902,2970.0085383136757,2936.61558517126,2957.142333984375,2542721,1330.0,1342.199951171875,1317.4000244140625,1320.4000244140625,24221853,2495.0,2495.699951171875,2429.89990234375,2455.5,2859627
2025-11-07,2947.419237380036,2950.3656744717186,2907.6423366423182,2938.383544921875,1830520,1320.4000244140625,1344.300048828125,1318.5999755859375,1343.0,7719245,2450.0,2718.699951171875,2443.199951171875,2678.300048828125,20297200
2025-11-10,2939.5619693268272,2993.4816703122747,2938.579823663838,2971.18701171875,1556656,1342.9000244140625,1349.5999755859375,1341.0,1348.0,8542340,2690.0,2705.0,2617.39990234375,2625.300048828125,6140807
2025-11-11,2990.633609021809,3001.142519888641,2964.1156755427983,2992.597900390625,2806868,1349.0,1360.4000244140625,1346.199951171875,1358.300048828125,8305184,2638.39990234375,2664.800048828125,2602.5,2644.199951171875,4346693
2025-11-12,3005.3656835637266,3080.4015151753365,3002.51755709654,3075.8837890625,4460315,1370.0,1370.0,1355.4000244140625,1358.9000244140625,9736761,2770.0,2818.0,2732.10009765625,2775.39990234375,15966772
2025-11-13,3075.8838537295965,3075.9819244274895,3046.61586484088,3050.249755859375,1740435,1358.9000244140625,1390.4000244140625,1358.5,1385.9000244140625,18296626,2788.39990234375,2833.0,2748.0,2760.199951171875,5273807
2025-11-14,3034.830102963518,3057.517763723578,3022.356900982103,3050.54443359375,2210794,1374.0,1381.199951171875,1363.199951171875,1373.0,9694498,2741.0,2834.0,2740.300048828125,2827.60009765625,5787981
2025-11-17,3050.544457369475,3067.7320066302495,3031.4909272444793,3046.812255859375,2232853,1375.0999755859375,1382.5,1373.5999755859375,1379.0,7660717,2836.5,2836.5,2795.5,2811.89990234375,3818270
2025-11-18,3046.6158078736476,3049.5622448251693,3023.0443122614724,3031.98193359375,2548350,1380.199951171875,1382.800048828125,1369.0999755859375,1373.4000244140625,9529560,2811.60009765625,2872.5,2787.89990234375,2834.10009765625,5402562
2025-11-19,3041.705020306013,3098.6694669245953,3028.4460542827223,3091.499755859375,3151053,1373.5,1384.0,1371.5999755859375,1383.0999755859375,10393918,2832.0,2914.60009765625,2825.0,2898.300048828125,6111316
2025-11-20,3091.794673762747,3108.0000778660146,3082.0715272134535,3088.65185546875,2700767,1380.0999755859375,1388.300048828125,1375.4000244140625,1383.0,10131863,2923.89990234375,2960.0,2887.5,2895.5,6301559
2025-11-21,3088.6516518716926,3113.4016740052466,3079.2229578295533,3094.34814453125,4177037,1373.0,1376.0,1364.5999755859375,1369.5,11483595,2894.0,2915.0,2850.0,2858.300048828125,3734399
2025-11-24,3101.616062202543,3122.1428110333977,3075.0981288018247,3085.115966796875,6703764,1373.300048828125,1377.0,1361.5,1368.4000244140625,15896003,2865.0,2879.0,2798.0,2802.199951171875,3100243
2025-11-25,3089.142887490615,3093.562543096727,3059.3838251197944,3063.5087890625,2737920,1365.0,1376.9000244140625,1354.300048828125,1357.800048828125,12235000,2802.0,2854.800048828125,2795.0,2840.60009765625,2951872
2025-11-26,3063.115986297256,3121.2589624366606,3061.348076121797,3106.428466796875,2508527,1360.0,1377.0,1359.9000244140625,1375.0,9659004,2840.60009765625,2906.800048828125,2828.800048828125,2886.699951171875,3135392
2025-11-27,3123.223169867727,3123.223169867727,3069.205159068128,3080.59814453125,2836233,1379.0,1394.0,1375.699951171875,1392.199951171875,15158741,2896.0,2936.699951171875,2878.0,2929.10009765625,3823914
2025-11-28,3083.937297684263,3091.1070087848907,3069.205113141185,3081.48193359375,1616690,1392.0,1398.5,1385.5999755859375,1388.800048828125,7683986,2940.0,2942.300048828125,2896.10009765625,2902.39990234375,2525089
2025-12-01,3081.8747335418534,3097.687374390369,3066.4550948216056,3077.455078125,1747647,1394.0,1400.0,1385.4000244140625,1390.0999755859375,8867593,2919.0,2951.0,2875.5,2886.60009765625,3185450
2025-12-02,3075.0980746626374,3087.8659682974553,3064.6872347092776,3079.714111328125,2512003,1381.800048828125,1381.800048828125,1370.5999755859375,1373.0,12126396,2885.0,2892.0,2833.0,2843.199951171875,2453858
2025-12-03,3083.9373188138757,3154.5534946281955,3082.9551731709416,3123.22314453125,3952112,1367.0,1394.199951171875,1367.0,1391.5,7955933,2840.0,2849.0,2734.89990234375,2751.10009765625,3311445
2025-12-04,3136.9731988901626,3191.9733551637537,3130.4909417024,3171.544677734375,5025905,1387.0,1391.5999755859375,1379.9000244140625,1386.699951171875,7373909,2753.199951171875,2798.0,2743.0,2765.0,2898317
2025-12-05,3172.330486734928,3213.187842167148,3164.866083794654,3180.384033203125,5244013,1381.0,1395.300048828125,1381.0,1392.5,4942638,2765.0,2822.89990234375,2742.699951171875,2815.89990234375,3138758
2025-12-08,3185.0983021118977,3201.6964674714213,3151.3125880977464,3178.71435546875,2544725,1387.0,1394.9000244140625,1383.300048828125,1389.5999755859375,7826227,2820.0,2915.0,2785.10009765625,2798.800048828125,5899411
2025-12-09,3172.330579931189,3175.964471029267,3124.401822284255,3151.01806640625,2734893,1379.9000244140625,1384.300048828125,1373.4000244140625,1375.199951171875,10492030,2795.0,2795.0,2630.0,2715.800048828125,7832840
2025-12-10,3167.41989738469,3167.41989738469,3121.357359750894,3132.259033203125,1386849,1377.9000244140625,1379.4000244140625,1357.9000244140625,1363.5999755859375,8725381,2715.800048828125,2718.5,2575.0,2581.699951171875,4918417
2025-12-11,3147.7768486239356,3151.1160479641035,3096.8035846478047,3134.91064453125,1914362,1363.699951171875,1366.5999755859375,1352.800048828125,1360.0,6734750,2595.0,2706.699951171875,2585.0,2698.800048828125,5536101
2025-12-12,3140.607031689688,3165.4553640739014,3128.8212841349605,3163.0,1146554,1368.0,1370.699951171875,1363.300048828125,1366.0,3890885,2715.39990234375,2743.699951171875,2680.0,2735.0,3813800
2025-12-15,3153.7680172761306,3180.384020730158,3140.2143592438706,3172.52685546875,1562190,1356.0999755859375,1370.0,1356.0999755859375,1365.199951171875,5342530,2715.0,2733.0,2630.39990234375,2648.89990234375,3952118
2025-12-16,3162.509118995985,3162.509118995985,3134.1252044928165,3147.875244140625,1734623,1364.0,1368.699951171875,1355.5,1366.0,12359741,2648.89990234375,2648.89990234375,2571.0,2605.89990234375,5246754
2025-12-17,3143.3572206041695,3179.107227122374,3143.3572206041695,3160.348388671875,1376350,1365.0,1365.0,1343.0999755859375,1352.4000244140625,9440391,2615.0,2673.0,2611.0,2630.5,4201851
2025-12-18,3170.366292342023,3229.09865265339,3163.4912725011322,3222.2236328125,2307422,1346.300048828125,1369.5,1345.5,1356.800048828125,7314573,2638.0,2702.0,2630.0,2682.89990234375,4500860
2025-12-19,3240.09857605464,3258.661033366418,3220.259281411304,3223.402099609375,3902511,1354.0,1360.4000244140625,1350.800048828125,1354.0999755859375,14318512,2699.0,2737.0,2680.0,2684.800048828125,3867770
2025-12-22,3250.9022578364156,3269.170263717588,3232.2414895890165,3265.5361328125,2632816,1358.0,1371.300048828125,1354.800048828125,1368.5,9375294,2698.199951171875,2784.199951171875,2674.199951171875,2775.5,4928746
2025-12-23,3260.625245626059,3260.625245626059,3234.6966963938,3250.902099609375,2365420,1361.0999755859375,1365.0,1357.0,1363.0,9105467,2778.699951171875,2800.0,2715.0,2737.5,3825412
2025-12-24,3245.107580613968,3267.696930860065,3237.2504153109776,3259.741455078125,1367708,1363.800048828125,1368.199951171875,1357.5999755859375,1359.800048828125,8955140,2739.10009765625,2749.0,2665.199951171875,2670.89990234375,3419371
2025-12-26,3253.9468611908032,3260.7235702886815,3213.384197736604,3221.437744140625,1176664,1356.5,1362.0,1348.5,1350.4000244140625,2812144,2671.39990234375,2689.300048828125,2636.0,2649.0,2791648
2025-12-29,3221.437683809396,3229.294848891858,3184.9999848268185,3193.446533203125,2079473,1352.0999755859375,1355.699951171875,1341.5,1343.300048828125,6057201,2650.0,2668.60009765625,2621.0,2628.300048828125,2577976
2025-12-30,3191.973384551631,3209.160933545371,3181.6608551553877,3188.83056640625,2807593,1343.300048828125,1347.0999755859375,1338.0999755859375,1342.5,18621277,2628.300048828125,2629.699951171875,2570.199951171875,2581.0,3829439
2025-12-31,3182.151893056932,3188.0447669329633,3141.392848747715,3148.955322265625,3362634,1342.800048828125,1350.0,1339.5,1342.9000244140625,6150634,2595.0,2651.89990234375,2595.0,2632.199951171875,2415713
2026-01-01,3157.59834501185,3176.3574233163417,3141.0982497161094,3169.77685546875,1255735,1343.9000244140625,1348.4000244140625,1336.0,1338.0,4179311,2640.89990234375,2650.5,2603.0,2628.0,1665389
2026-01-02,3176.2591039024273,3196.196709004467,3162.017991655493,3192.660888671875,1184324,1338.0,1356.9000244140625,1336.300048828125,1355.4000244140625,8226205,2639.0,2672.0,2621.0,2666.5,2215206
2026-01-05,3182.642968809425,3189.026915514335,3134.026759287417,3158.6787109375,2341703,1354.199951171875,1375.5,1352.5999755859375,1371.5,6920565,2660.0,2702.39990234375,2614.60009765625,2673.89990234375,3555815
2026-01-06,3152.6876022111082,3204.9377039238207,3147.7768738587542,3197.669921875,2912325,1372.0,1413.5999755859375,1366.0,1411.199951171875,17260416,2675.0,2723.89990234375,2670.0,2706.300048828125,3112131
2026-01-07,3185.0000101265678,3241.6700055592964,3165.651788913644,3236.75927734375,1989442,1408.0,1429.9000244140625,1404.199951171875,1427.699951171875,15813795,2702.39990234375,2757.89990234375,2685.0,2744.89990234375,2801518
2026-01-08,3228.2143763788763,3228.2143763788763,3125.1873956711997,3146.6962890625,4159336,1429.0,1442.199951171875,1423.300048828125,1435.0,14861699,2744.89990234375,2787.0,2686.39990234375,2694.0,3713035
2026-01-09,3134.0267606372377,3172.0357492326657,3134.0267606372377,3150.52685546875,1938673,1427.0999755859375,1429.5,1401.5,1404.300048828125,12555636,2680.0,2735.0,2643.0,2669.5,3708787
2026-01-12,3145.8126491306843,3193.937788002805,3117.6251157476318,3181.75927734375,2228342,1399.9000244140625,1424.300048828125,1391.699951171875,1413.0999755859375,10923811,2700.0,2800.0,2685.0,2790.60009765625,7690160
2026-01-13,3187.0627488471305,3221.437847833155,3153.1787227037635,3209.652099609375,5645341,1420.0,1441.800048828125,1411.0999755859375,1437.0,14295581,2820.0,2873.699951171875,2804.0,2832.0,6665428
2026-01-14,3201.7948316366483,3201.7948316366483,3126.1696162881753,3135.5,3539511,1425.5999755859375,1443.9000244140625,1414.9000244140625,1418.4000244140625,13832255,2830.800048828125,2865.0,2797.0,2836.800048828125,3844640
2026-01-15,3135.5,3135.5,3135.5,3135.5,0,1418.4000244140625,1418.4000244140625,1418.4000244140625,1418.4000244140625,0,2836.800048828125,2836.800048828125,2836.800048828125,2836.800048828125,0
2026-01-16,3219.39990234375,3221.89990234375,3171.0,3206.699951171875,4293470,1417.9000244140625,1429.0,1400.199951171875,1410.800048828125,12530886,2851.0,2900.0,2793.0,2808.699951171875,4746376
2026-01-19,3188.0,3220.0,3152.10009765625,3163.60009765625,3387562,1399.9000244140625,1400.0,1360.0,1380.5999755859375,23302883,2800.0,2800.0,2716.5,2726.699951171875,3193820
2026-01-20,3151.60009765625,3160.0,3091.10009765625,3102.300048828125,4499273,1374.699951171875,1387.800048828125,1371.5,1375.800048828125,15012785,2732.0,2732.0,2640.0,2653.39990234375,3480325
2026-01-21,3100.0,3138.5,3082.0,3122.60009765625,2015150,1367.5,1371.5,1339.5,1349.0,21766068,2638.699951171875,2679.0,2597.0,2628.800048828125,3743082
2026-01-22,3150.0,3160.0,3122.300048828125,3150.39990234375,2269827,1355.0999755859375,1358.0,1338.0,1345.5,17179765,2678.699951171875,2726.10009765625,2661.10009765625,2708.60009765625,3689628
2026-01-23,3190.300048828125,3194.5,3152.0,3162.5,2068857,1340.5,1355.199951171875,1335.699951171875,1343.4000244140625,14056524,2722.0,2742.0,2677.89990234375,2685.39990234375,2160443
2026-01-27,3175.0,3175.0,3130.0,3158.0,4279874,1340.0,1369.0999755859375,1328.5999755859375,1361.4000244140625,25263634,2699.39990234375,2774.60009765625,2653.0,2761.199951171875,4092141
2026-01-28,3176.0,3205.199951171875,3170.60009765625,3200.10009765625,2751234,1362.5999755859375,1380.4000244140625,1362.5999755859375,1367.699951171875,13242696,2768.89990234375,2830.0,2768.199951171875,2821.5,3409615
2026-01-29,3200.10009765625,3200.10009765625,3125.60009765625,3144.39990234375,2457641,1359.0,1387.699951171875,1354.4000244140625,1383.5999755859375,23118234,2828.800048828125,2875.0,2805.0,2861.60009765625,3982291
2026-01-30,3141.0,3141.0,3092.0,3123.89990234375,3022068,1368.199951171875,1381.9000244140625,1353.199951171875,1355.0,24013717,2859.0,2887.0,2762.300048828125,2797.0,3805677
2026-02-02,3198.0,3198.0,3134.0,3169.60009765625,2636272,1329.9000244140625,1354.4000244140625,1329.0999755859375,1352.800048828125,12800245,2565.300048828125,2711.0,2530.0,2701.60009765625,7053162
2026-02-03,3350.0,3350.0,3186.300048828125,3225.300048828125,4366060,1412.0,1417.0,1373.4000244140625,1389.699951171875,24896698,2850.0,2929.199951171875,2793.800048828125,2860.800048828125,6611608
2026-02-04,3120.0,3120.0,2986.0,2999.10009765625,10852595,1387.0,1414.0,1386.9000244140625,1408.4000244140625,11080683,2866.89990234375,2909.89990234375,2800.0,2896.300048828125,5770268
2026-02-05,2990.0,3029.699951171875,2972.300048828125,2991.5,3521545,1414.0,1414.0,1393.199951171875,1396.5,8982761,2905.0,2914.89990234375,2842.60009765625,2892.199951171875,2976213
2026-02-06,2976.60009765625,2985.0,2916.0,2941.60009765625,4687389,1396.699951171875,1410.5,1394.699951171875,1406.0999755859375,10851190,2870.0,2911.5,2835.0,2897.0,3598727
2026-02-09,2959.10009765625,2977.0,2937.5,2951.0,1198878,1413.5,1414.0,1393.5999755859375,1394.0,2592954,2918.0,2997.699951171875,2916.0,2968.199951171875,3674852
